TIME,RE,LE
2003-12-04 13:37:05.0000,0.0,0.0
2003-12-04 13:37:05.0006,0.0,0.7
2003-12-04 13:37:05.0012,0.0,0.7
2003-12-04 13:37:05.0018,0.0,0.6
2003-12-04 13:37:05.0024,0.0,0.6
2003-12-04 13:37:05.0030,0.0,0.6
2003-12-04 13:37:05.0035,-0.1,0.5
2003-12-04 13:37:05.0041,-0.1,0.5
2003-12-04 13:37:05.0047,0.0,0.6
2003-12-04 13:37:05.0053,0.0,0.6
2003-12-04 13:37:05.0059,0.0,0.7
2003-12-04 13:37:05.0065,0.0,0.6
2003-12-04 13:37:05.0071,0.1,0.6
2003-12-04 13:37:05.0077,0.1,0.5
2003-12-04 13:37:05.0083,0.2,0.5
2003-12-04 13:37:05.0089,0.3,0.4
2003-12-04 13:37:05.0094,0.4,0.4
2003-12-04 13:37:05.0100,0.4,0.4
2003-12-04 13:37:05.0106,0.5,0.5
2003-12-04 13:37:05.0112,0.5,0.6
2003-12-04 13:37:05.0118,0.6,0.8
2003-12-04 13:37:05.0124,0.6,0.9
2003-12-04 13:37:05.0130,0.6,1.0
2003-12-04 13:37:05.0136,0.6,1.0
2003-12-04 13:37:05.0142,0.5,1.1
2003-12-04 13:37:05.0148,0.5,1.1
2003-12-04 13:37:05.0153,0.5,1.0
2003-12-04 13:37:05.0159,0.5,1.1
2003-12-04 13:37:05.0165,0.5,1.1
2003-12-04 13:37:05.0171,0.6,1.1
2003-12-04 13:37:05.0177,0.6,1.1
2003-12-04 13:37:05.0183,0.6,1.0
2003-12-04 13:37:05.0189,0.7,0.9
2003-12-04 13:37:05.0195,0.6,0.8
2003-12-04 13:37:05.0201,0.5,0.7
2003-12-04 13:37:05.0207,0.4,0.6
2003-12-04 13:37:05.0212,0.5,0.5
2003-12-04 13:37:05.0218,0.4,0.4
2003-12-04 13:37:05.0224,0.4,0.3
2003-12-04 13:37:05.0230,0.3,0.2
2003-12-04 13:37:05.0236,0.2,0.1
2003-12-04 13:37:05.0242,0.3,0.2
2003-12-04 13:37:05.0248,0.3,0.3
2003-12-04 13:37:05.0254,0.4,0.3
2003-12-04 13:37:05.0260,0.5,0.4
2003-12-04 13:37:05.0266,0.4,0.4
2003-12-04 13:37:05.0272,0.4,0.5
2003-12-04 13:37:05.0277,0.4,0.6
2003-12-04 13:37:05.0283,0.5,0.7
2003-12-04 13:37:05.0289,0.5,0.8
2003-12-04 13:37:05.0295,0.6,0.8
2003-12-04 13:37:05.0301,0.7,1.0
2003-12-04 13:37:05.0307,0.7,1.0
2003-12-04 13:37:05.0313,0.7,1.1
2003-12-04 13:37:05.0319,0.8,1.1
2003-12-04 13:37:05.0325,1.0,1.2
2003-12-04 13:37:05.0331,1.1,1.2
2003-12-04 13:37:05.0336,1.0,1.1
2003-12-04 13:37:05.0342,1.0,1.1
2003-12-04 13:37:05.0348,1.0,1.0
2003-12-04 13:37:05.0354,0.9,0.9
2003-12-04 13:37:05.0360,0.9,0.9
2003-12-04 13:37:05.0366,0.9,0.9
2003-12-04 13:37:05.0372,0.9,0.8
2003-12-04 13:37:05.0378,0.9,0.9
2003-12-04 13:37:05.0384,1.0,0.8
2003-12-04 13:37:05.0390,0.7,0.8
2003-12-04 13:37:05.0395,0.7,0.8
2003-12-04 13:37:05.0401,0.7,0.9
2003-12-04 13:37:05.0407,0.6,0.8
2003-12-04 13:37:05.0413,0.5,0.7
2003-12-04 13:37:05.0419,0.5,0.8
2003-12-04 13:37:05.0425,0.4,0.6
2003-12-04 13:37:05.0431,0.5,0.7
2003-12-04 13:37:05.0437,0.6,0.7
2003-12-04 13:37:05.0443,0.6,0.8
2003-12-04 13:37:05.0449,0.6,0.9
2003-12-04 13:37:05.0455,0.7,0.9
2003-12-04 13:37:05.0460,0.7,0.9
2003-12-04 13:37:05.0466,0.8,0.8
2003-12-04 13:37:05.0472,0.8,1.0
2003-12-04 13:37:05.0478,0.8,1.1
2003-12-04 13:37:05.0484,0.9,1.3
2003-12-04 13:37:05.0490,1.1,1.4
