TIME,RE,LE
2015-01-22 11:58:05.0000,0.0,0.0
2015-01-22 11:58:05.0006,0.0,0.0
2015-01-22 11:58:05.0012,0.0,0.0
2015-01-22 11:58:05.0018,0.0,0.0
2015-01-22 11:58:05.0024,0.0,0.0
2015-01-22 11:58:05.0030,0.0,0.0
2015-01-22 11:58:05.0035,0.1,0.0
2015-01-22 11:58:05.0041,0.1,0.0
2015-01-22 11:58:05.0047,0.1,-0.1
2015-01-22 11:58:05.0053,0.1,-0.1
2015-01-22 11:58:05.0059,0.2,-0.2
2015-01-22 11:58:05.0065,0.3,-0.3
2015-01-22 11:58:05.0071,0.3,-0.3
2015-01-22 11:58:05.0077,0.4,-0.6
2015-01-22 11:58:05.0083,0.5,-0.8
2015-01-22 11:58:05.0089,0.5,-1.0
2015-01-22 11:58:05.0094,0.4,-1.1
2015-01-22 11:58:05.0100,0.3,-1.3
2015-01-22 11:58:05.0106,0.4,-1.3
2015-01-22 11:58:05.0112,0.5,-1.5
2015-01-22 11:58:05.0118,0.8,-1.4
2015-01-22 11:58:05.0124,1.1,-1.4
2015-01-22 11:58:05.0130,1.3,-1.1
2015-01-22 11:58:05.0136,1.3,-1.0
2015-01-22 11:58:05.0142,1.4,-1.0
2015-01-22 11:58:05.0148,1.4,-0.9
2015-01-22 11:58:05.0153,1.5,-0.9
2015-01-22 11:58:05.0159,1.5,-0.8
2015-01-22 11:58:05.0165,1.7,-0.7
2015-01-22 11:58:05.0171,1.7,-0.8
2015-01-22 11:58:05.0177,1.4,-0.9
2015-01-22 11:58:05.0183,1.2,-0.9
2015-01-22 11:58:05.0189,0.9,-1.1
2015-01-22 11:58:05.0195,0.7,-1.2
2015-01-22 11:58:05.0201,0.4,-1.6
2015-01-22 11:58:05.0207,0.1,-1.8
2015-01-22 11:58:05.0212,-0.2,-2.1
2015-01-22 11:58:05.0218,-0.5,-2.2
2015-01-22 11:58:05.0224,-0.7,-2.4
2015-01-22 11:58:05.0230,-0.9,-2.6
2015-01-22 11:58:05.0236,-1.0,-2.6
2015-01-22 11:58:05.0242,-1.0,-2.7
2015-01-22 11:58:05.0248,-0.9,-2.8
2015-01-22 11:58:05.0254,-0.9,-2.9
2015-01-22 11:58:05.0260,-0.9,-3.0
2015-01-22 11:58:05.0266,-0.8,-3.0
2015-01-22 11:58:05.0272,-0.5,-3.1
2015-01-22 11:58:05.0277,-0.3,-3.2
2015-01-22 11:58:05.0283,-0.1,-3.3
2015-01-22 11:58:05.0289,0.0,-3.3
2015-01-22 11:58:05.0295,0.1,-3.3
2015-01-22 11:58:05.0301,0.2,-3.3
2015-01-22 11:58:05.0307,0.2,-3.2
2015-01-22 11:58:05.0313,0.2,-3.1
2015-01-22 11:58:05.0319,0.2,-2.8
2015-01-22 11:58:05.0325,0.3,-2.5
2015-01-22 11:58:05.0331,0.5,-2.1
2015-01-22 11:58:05.0336,0.6,-2.1
2015-01-22 11:58:05.0342,0.7,-2.0
2015-01-22 11:58:05.0348,0.8,-1.8
2015-01-22 11:58:05.0354,1.0,-1.9
2015-01-22 11:58:05.0360,1.1,-1.7
2015-01-22 11:58:05.0366,1.5,-1.6
2015-01-22 11:58:05.0372,1.8,-1.5
2015-01-22 11:58:05.0378,2.1,-1.4
2015-01-22 11:58:05.0384,2.5,-1.3
2015-01-22 11:58:05.0390,3.0,-1.2
2015-01-22 11:58:05.0395,3.4,-0.9
2015-01-22 11:58:05.0401,3.7,-0.9
2015-01-22 11:58:05.0407,3.9,-0.6
2015-01-22 11:58:05.0413,4.2,-0.5
2015-01-22 11:58:05.0419,4.3,-0.3
2015-01-22 11:58:05.0425,4.4,-0.1
2015-01-22 11:58:05.0431,4.6,0.0
2015-01-22 11:58:05.0437,4.8,0.1
2015-01-22 11:58:05.0443,4.9,0.2
2015-01-22 11:58:05.0449,5.2,0.2
2015-01-22 11:58:05.0455,5.3,0.3
2015-01-22 11:58:05.0460,5.6,0.2
2015-01-22 11:58:05.0466,5.7,0.3
2015-01-22 11:58:05.0472,5.9,0.4
2015-01-22 11:58:05.0478,6.2,0.4
2015-01-22 11:58:05.0484,6.3,0.3
2015-01-22 11:58:05.0490,6.4,0.2
2015-01-22 11:58:05.0496,6.3,0.2
2015-01-22 11:58:05.0502,6.3,0.0
2015-01-22 11:58:05.0508,6.1,-0.2
2015-01-22 11:58:05.0514,5.9,-0.5
2015-01-22 11:58:05.0519,5.8,-0.8
2015-01-22 11:58:05.0525,5.7,-1.0
2015-01-22 11:58:05.0531,5.7,-1.2
2015-01-22 11:58:05.0537,5.6,-1.4
2015-01-22 11:58:05.0543,5.4,-1.4
2015-01-22 11:58:05.0549,5.3,-1.5
2015-01-22 11:58:05.0555,5.2,-1.6
2015-01-22 11:58:05.0561,5.0,-1.7
2015-01-22 11:58:05.0567,4.9,-1.9
2015-01-22 11:58:05.0573,4.8,-2.0
2015-01-22 11:58:05.0578,4.4,-2.1
2015-01-22 11:58:05.0584,4.1,-2.2
2015-01-22 11:58:05.0590,3.9,-2.5
2015-01-22 11:58:05.0596,3.6,-2.8
2015-01-22 11:58:05.0602,3.4,-3.2
2015-01-22 11:58:05.0608,3.1,-3.4
2015-01-22 11:58:05.0614,2.7,-3.7
2015-01-22 11:58:05.0620,2.4,-4.0
2015-01-22 11:58:05.0626,2.1,-4.2
2015-01-22 11:58:05.0632,2.0,-4.3
2015-01-22 11:58:05.0637,1.9,-4.6
2015-01-22 11:58:05.0643,1.9,-4.7
2015-01-22 11:58:05.0649,1.9,-4.7
2015-01-22 11:58:05.0655,1.9,-4.8
2015-01-22 11:58:05.0661,2.0,-4.7
2015-01-22 11:58:05.0667,2.0,-4.8
2015-01-22 11:58:05.0673,1.7,-4.8
2015-01-22 11:58:05.0679,1.6,-4.9
2015-01-22 11:58:05.0685,1.3,-5.2
2015-01-22 11:58:05.0691,1.3,-5.4
2015-01-22 11:58:05.0697,1.3,-5.6
2015-01-22 11:58:05.0702,1.3,-5.8
2015-01-22 11:58:05.0708,1.3,-5.9
2015-01-22 11:58:05.0714,1.4,-6.0
2015-01-22 11:58:05.0720,1.4,-6.0
2015-01-22 11:58:05.0726,1.3,-6.0
2015-01-22 11:58:05.0732,1.3,-5.9
2015-01-22 11:58:05.0738,1.2,-5.9
2015-01-22 11:58:05.0744,1.0,-5.9
2015-01-22 11:58:05.0750,0.8,-6.0
2015-01-22 11:58:05.0756,0.7,-6.0
2015-01-22 11:58:05.0761,0.4,-5.9
2015-01-22 11:58:05.0767,0.3,-6.0
2015-01-22 11:58:05.0773,0.3,-5.9
2015-01-22 11:58:05.0779,0.1,-5.8
2015-01-22 11:58:05.0785,0.1,-5.9
2015-01-22 11:58:05.0791,0.1,-5.9
2015-01-22 11:58:05.0797,0.1,-6.1
2015-01-22 11:58:05.0803,0.0,-6.2
2015-01-22 11:58:05.0809,0.0,-6.3
2015-01-22 11:58:05.0815,-0.2,-6.3
2015-01-22 11:58:05.0820,-0.3,-6.5
2015-01-22 11:58:05.0826,-0.4,-6.5
2015-01-22 11:58:05.0832,-0.5,-6.6
2015-01-22 11:58:05.0838,-0.4,-6.7
2015-01-22 11:58:05.0844,-0.7,-6.7
2015-01-22 11:58:05.0850,-0.9,-6.8
2015-01-22 11:58:05.0856,-1.0,-7.0
2015-01-22 11:58:05.0862,-1.0,-6.9
2015-01-22 11:58:05.0868,-1.0,-6.9
2015-01-22 11:58:05.0874,-1.0,-6.8
2015-01-22 11:58:05.0880,-1.0,-6.8
2015-01-22 11:58:05.0885,-0.9,-6.7
2015-01-22 11:58:05.0891,-0.8,-6.6
2015-01-22 11:58:05.0897,-0.7,-6.5
2015-01-22 11:58:05.0903,-0.7,-6.5
2015-01-22 11:58:05.0909,-0.7,-6.3
2015-01-22 11:58:05.0915,-0.5,-6.3
2015-01-22 11:58:05.0921,-0.5,-6.3
2015-01-22 11:58:05.0927,-0.6,-6.3
2015-01-22 11:58:05.0933,-0.5,-6.2
2015-01-22 11:58:05.0939,-0.5,-6.2
2015-01-22 11:58:05.0944,-0.5,-6.1
2015-01-22 11:58:05.0950,-0.4,-6.0
2015-01-22 11:58:05.0956,-0.4,-5.8
2015-01-22 11:58:05.0962,-0.1,-5.7
2015-01-22 11:58:05.0968,0.0,-5.6
2015-01-22 11:58:05.0974,-0.1,-5.5
