TIME,RE,LE
2014-10-24 10:05:07.0000,0.0,0.0
2014-10-24 10:05:07.0006,0.0,0.2
2014-10-24 10:05:07.0012,-0.2,0.2
2014-10-24 10:05:07.0018,-0.1,0.3
2014-10-24 10:05:07.0024,0.0,0.4
2014-10-24 10:05:07.0030,0.4,0.4
2014-10-24 10:05:07.0035,0.7,0.5
2014-10-24 10:05:07.0041,0.9,0.6
2014-10-24 10:05:07.0047,1.2,0.8
2014-10-24 10:05:07.0053,1.5,0.8
2014-10-24 10:05:07.0059,1.6,0.8
2014-10-24 10:05:07.0065,1.6,0.8
2014-10-24 10:05:07.0071,1.5,0.9
2014-10-24 10:05:07.0077,1.4,0.9
2014-10-24 10:05:07.0083,1.5,0.9
2014-10-24 10:05:07.0089,1.1,0.9
2014-10-24 10:05:07.0094,0.5,0.8
2014-10-24 10:05:07.0100,0.3,0.8
2014-10-24 10:05:07.0106,0.2,0.9
2014-10-24 10:05:07.0112,0.2,0.6
2014-10-24 10:05:07.0118,0.3,0.6
2014-10-24 10:05:07.0124,0.6,0.5
2014-10-24 10:05:07.0130,0.9,0.6
2014-10-24 10:05:07.0136,1.2,0.7
2014-10-24 10:05:07.0142,1.3,0.7
2014-10-24 10:05:07.0148,1.5,0.7
2014-10-24 10:05:07.0153,1.4,0.7
2014-10-24 10:05:07.0159,1.3,0.7
2014-10-24 10:05:07.0165,1.2,0.8
2014-10-24 10:05:07.0171,1.1,0.8
2014-10-24 10:05:07.0177,1.0,1.0
2014-10-24 10:05:07.0183,1.0,1.1
2014-10-24 10:05:07.0189,1.3,1.4
2014-10-24 10:05:07.0195,1.6,1.6
2014-10-24 10:05:07.0201,1.9,1.9
2014-10-24 10:05:07.0207,2.1,1.9
2014-10-24 10:05:07.0212,2.1,1.9
2014-10-24 10:05:07.0218,2.3,1.8
2014-10-24 10:05:07.0224,2.3,1.7
2014-10-24 10:05:07.0230,2.3,1.8
2014-10-24 10:05:07.0236,2.4,1.8
2014-10-24 10:05:07.0242,2.5,1.9
2014-10-24 10:05:07.0248,2.6,1.8
2014-10-24 10:05:07.0254,2.8,1.7
2014-10-24 10:05:07.0260,2.5,1.6
2014-10-24 10:05:07.0266,2.6,1.6
2014-10-24 10:05:07.0272,2.7,1.8
2014-10-24 10:05:07.0277,2.9,1.9
2014-10-24 10:05:07.0283,2.9,2.0
2014-10-24 10:05:07.0289,2.8,2.0
2014-10-24 10:05:07.0295,2.6,2.0
2014-10-24 10:05:07.0301,2.6,2.1
2014-10-24 10:05:07.0307,2.6,2.1
2014-10-24 10:05:07.0313,2.6,2.1
2014-10-24 10:05:07.0319,2.7,2.1
2014-10-24 10:05:07.0325,2.8,2.0
2014-10-24 10:05:07.0331,2.9,2.1
2014-10-24 10:05:07.0336,3.1,2.1
2014-10-24 10:05:07.0342,3.2,2.1
2014-10-24 10:05:07.0348,3.5,2.1
2014-10-24 10:05:07.0354,3.8,2.1
2014-10-24 10:05:07.0360,4.1,2.1
2014-10-24 10:05:07.0366,4.2,2.2
2014-10-24 10:05:07.0372,4.3,2.2
2014-10-24 10:05:07.0378,4.2,2.2
2014-10-24 10:05:07.0384,4.3,2.3
2014-10-24 10:05:07.0390,4.2,2.4
2014-10-24 10:05:07.0395,4.5,2.5
2014-10-24 10:05:07.0401,4.5,2.4
2014-10-24 10:05:07.0407,4.5,2.2
2014-10-24 10:05:07.0413,4.3,2.1
2014-10-24 10:05:07.0419,4.3,2.0
2014-10-24 10:05:07.0425,4.0,2.0
2014-10-24 10:05:07.0431,3.6,2.0
2014-10-24 10:05:07.0437,3.6,2.1
2014-10-24 10:05:07.0443,3.5,2.1
2014-10-24 10:05:07.0449,3.6,2.1
2014-10-24 10:05:07.0455,3.7,2.1
2014-10-24 10:05:07.0460,4.0,2.2
2014-10-24 10:05:07.0466,4.3,2.4
2014-10-24 10:05:07.0472,4.7,2.5
2014-10-24 10:05:07.0478,5.0,2.7
2014-10-24 10:05:07.0484,5.2,2.8
2014-10-24 10:05:07.0490,5.2,3.0
2014-10-24 10:05:07.0496,5.2,3.1
2014-10-24 10:05:07.0502,5.0,3.2
2014-10-24 10:05:07.0508,4.9,3.1
2014-10-24 10:05:07.0514,4.8,3.0
2014-10-24 10:05:07.0519,4.7,3.0
2014-10-24 10:05:07.0525,4.8,2.9
2014-10-24 10:05:07.0531,4.9,3.1
2014-10-24 10:05:07.0537,4.9,3.1
2014-10-24 10:05:07.0543,5.0,3.2
2014-10-24 10:05:07.0549,5.2,3.3
2014-10-24 10:05:07.0555,5.2,3.4
2014-10-24 10:05:07.0561,5.4,3.5
2014-10-24 10:05:07.0567,5.7,3.5
2014-10-24 10:05:07.0573,5.8,3.5
2014-10-24 10:05:07.0578,6.0,3.5
2014-10-24 10:05:07.0584,6.1,3.4
2014-10-24 10:05:07.0590,6.1,3.4
2014-10-24 10:05:07.0596,6.0,3.2
2014-10-24 10:05:07.0602,6.0,3.1
2014-10-24 10:05:07.0608,6.0,3.1
2014-10-24 10:05:07.0614,5.9,3.3
2014-10-24 10:05:07.0620,6.0,3.3
2014-10-24 10:05:07.0626,6.0,3.3
2014-10-24 10:05:07.0632,5.9,3.2
2014-10-24 10:05:07.0637,5.9,3.4
2014-10-24 10:05:07.0643,5.9,3.3
2014-10-24 10:05:07.0649,5.9,3.3
2014-10-24 10:05:07.0655,5.9,3.4
2014-10-24 10:05:07.0661,6.0,3.5
2014-10-24 10:05:07.0667,6.2,3.6
2014-10-24 10:05:07.0673,6.3,3.7
2014-10-24 10:05:07.0679,6.3,3.8
2014-10-24 10:05:07.0685,6.3,3.8
2014-10-24 10:05:07.0691,6.2,3.8
2014-10-24 10:05:07.0697,6.3,3.8
2014-10-24 10:05:07.0702,6.3,3.9
2014-10-24 10:05:07.0708,6.5,3.9
2014-10-24 10:05:07.0714,6.5,3.9
2014-10-24 10:05:07.0720,6.4,3.9
2014-10-24 10:05:07.0726,6.3,3.8
2014-10-24 10:05:07.0732,6.2,3.6
2014-10-24 10:05:07.0738,6.2,3.4
2014-10-24 10:05:07.0744,6.3,3.4
