TIME,RE,LE
2016-04-01 11:46:28.0000,0.0,0.0
2016-04-01 11:46:28.0006,0.1,-0.5
2016-04-01 11:46:28.0012,0.1,-0.5
2016-04-01 11:46:28.0018,0.1,-0.3
2016-04-01 11:46:28.0024,0.1,0.0
2016-04-01 11:46:28.0030,0.2,0.0
2016-04-01 11:46:28.0035,0.5,0.0
2016-04-01 11:46:28.0041,0.7,0.0
2016-04-01 11:46:28.0047,0.8,0.0
2016-04-01 11:46:28.0053,1.2,0.0
2016-04-01 11:46:28.0059,1.5,0.0
2016-04-01 11:46:28.0065,1.8,0.1
2016-04-01 11:46:28.0071,2.0,0.2
2016-04-01 11:46:28.0077,2.2,0.2
2016-04-01 11:46:28.0083,2.3,0.2
2016-04-01 11:46:28.0089,2.2,0.0
2016-04-01 11:46:28.0094,2.2,0.1
2016-04-01 11:46:28.0100,2.1,0.2
2016-04-01 11:46:28.0106,1.9,0.4
2016-04-01 11:46:28.0112,1.8,0.3
2016-04-01 11:46:28.0118,1.7,0.4
2016-04-01 11:46:28.0124,1.6,0.2
2016-04-01 11:46:28.0130,1.5,0.0
2016-04-01 11:46:28.0136,1.3,0.0
2016-04-01 11:46:28.0142,1.0,-0.1
2016-04-01 11:46:28.0148,0.9,-0.3
2016-04-01 11:46:28.0153,0.7,-0.4
2016-04-01 11:46:28.0159,0.6,-0.6
2016-04-01 11:46:28.0165,0.2,-0.8
2016-04-01 11:46:28.0171,0.0,-1.0
2016-04-01 11:46:28.0177,-0.5,-1.0
2016-04-01 11:46:28.0183,-0.9,-0.9
2016-04-01 11:46:28.0189,-1.0,-0.9
2016-04-01 11:46:28.0195,-1.1,-0.8
2016-04-01 11:46:28.0201,-1.0,-0.7
2016-04-01 11:46:28.0207,-0.9,-0.6
2016-04-01 11:46:28.0212,-0.8,-0.6
2016-04-01 11:46:28.0218,-0.7,-0.6
2016-04-01 11:46:28.0224,-0.3,-0.4
2016-04-01 11:46:28.0230,0.0,-0.4
2016-04-01 11:46:28.0236,0.3,-0.4
2016-04-01 11:46:28.0242,0.6,-0.4
2016-04-01 11:46:28.0248,0.9,-0.6
2016-04-01 11:46:28.0254,1.2,-0.7
2016-04-01 11:46:28.0260,1.5,-0.8
2016-04-01 11:46:28.0266,1.7,-0.8
2016-04-01 11:46:28.0272,1.9,-0.9
2016-04-01 11:46:28.0277,2.0,-0.8
2016-04-01 11:46:28.0283,2.1,-0.9
2016-04-01 11:46:28.0289,2.2,-1.0
2016-04-01 11:46:28.0295,2.1,-0.8
2016-04-01 11:46:28.0301,2.1,-0.6
2016-04-01 11:46:28.0307,2.1,-0.6
2016-04-01 11:46:28.0313,1.9,-0.5
2016-04-01 11:46:28.0319,1.8,-0.5
2016-04-01 11:46:28.0325,1.6,-0.5
2016-04-01 11:46:28.0331,1.3,-0.6
2016-04-01 11:46:28.0336,1.1,-0.8
2016-04-01 11:46:28.0342,0.9,-0.8
2016-04-01 11:46:28.0348,0.7,-0.8
2016-04-01 11:46:28.0354,0.6,-0.8
2016-04-01 11:46:28.0360,0.6,-0.9
2016-04-01 11:46:28.0366,0.7,-0.8
2016-04-01 11:46:28.0372,0.8,-0.7
2016-04-01 11:46:28.0378,1.0,-0.6
2016-04-01 11:46:28.0384,1.2,-0.4
2016-04-01 11:46:28.0390,1.5,-0.3
2016-04-01 11:46:28.0395,1.7,-0.1
2016-04-01 11:46:28.0401,1.9,0.0
2016-04-01 11:46:28.0407,2.1,0.2
2016-04-01 11:46:28.0413,2.3,0.5
2016-04-01 11:46:28.0419,2.5,0.6
2016-04-01 11:46:28.0425,2.6,0.7
2016-04-01 11:46:28.0431,2.9,0.9
