TIME,RE,LE
2015-12-03 14:32:34.0000,0.0,0.0
2015-12-03 14:32:34.0006,0.0,-0.5
2015-12-03 14:32:34.0012,0.0,-0.5
2015-12-03 14:32:34.0018,0.2,-0.4
2015-12-03 14:32:34.0024,0.3,-0.3
2015-12-03 14:32:34.0030,0.5,-0.2
2015-12-03 14:32:34.0035,0.5,-0.2
2015-12-03 14:32:34.0041,0.5,0.0
2015-12-03 14:32:34.0047,0.4,0.0
2015-12-03 14:32:34.0053,0.5,0.0
2015-12-03 14:32:34.0059,0.7,0.0
2015-12-03 14:32:34.0065,0.9,0.0
2015-12-03 14:32:34.0071,1.0,0.0
2015-12-03 14:32:34.0077,1.3,0.1
2015-12-03 14:32:34.0083,1.3,0.2
2015-12-03 14:32:34.0089,1.3,0.1
2015-12-03 14:32:34.0094,1.3,0.2
2015-12-03 14:32:34.0100,1.2,0.3
2015-12-03 14:32:34.0106,1.1,0.3
2015-12-03 14:32:34.0112,1.1,0.3
2015-12-03 14:32:34.0118,1.2,0.4
2015-12-03 14:32:34.0124,1.1,0.3
2015-12-03 14:32:34.0130,1.2,0.4
2015-12-03 14:32:34.0136,1.3,0.5
2015-12-03 14:32:34.0142,1.4,0.6
2015-12-03 14:32:34.0148,1.4,0.7
2015-12-03 14:32:34.0153,1.4,0.6
2015-12-03 14:32:34.0159,1.3,0.7
2015-12-03 14:32:34.0165,1.2,0.6
2015-12-03 14:32:34.0171,1.2,0.5
2015-12-03 14:32:34.0177,1.0,0.3
2015-12-03 14:32:34.0183,1.0,0.2
2015-12-03 14:32:34.0189,0.9,0.1
2015-12-03 14:32:34.0195,0.9,0.0
2015-12-03 14:32:34.0201,0.9,-0.1
2015-12-03 14:32:34.0207,0.9,-0.2
2015-12-03 14:32:34.0212,0.8,-0.2
2015-12-03 14:32:34.0218,0.7,-0.4
2015-12-03 14:32:34.0224,0.7,-0.4
2015-12-03 14:32:34.0230,0.5,-0.5
2015-12-03 14:32:34.0236,0.4,-0.5
2015-12-03 14:32:34.0242,0.3,-0.6
2015-12-03 14:32:34.0248,0.2,-0.6
2015-12-03 14:32:34.0254,0.1,-0.7
2015-12-03 14:32:34.0260,-0.2,-0.7
2015-12-03 14:32:34.0266,-0.3,-0.8
2015-12-03 14:32:34.0272,-0.4,-0.7
2015-12-03 14:32:34.0277,-0.5,-0.6
2015-12-03 14:32:34.0283,-0.6,-0.5
2015-12-03 14:32:34.0289,-0.6,-0.4
2015-12-03 14:32:34.0295,-0.6,-0.3
2015-12-03 14:32:34.0301,-0.5,-0.3
2015-12-03 14:32:34.0307,-0.4,-0.4
2015-12-03 14:32:34.0313,-0.2,-0.5
2015-12-03 14:32:34.0319,0.0,-0.5
2015-12-03 14:32:34.0325,0.1,-0.5
2015-12-03 14:32:34.0331,0.2,-0.6
2015-12-03 14:32:34.0336,0.2,-0.6
2015-12-03 14:32:34.0342,-0.1,-0.6
2015-12-03 14:32:34.0348,-0.3,-0.6
2015-12-03 14:32:34.0354,-0.3,-0.6
2015-12-03 14:32:34.0360,-0.2,-0.5
2015-12-03 14:32:34.0366,0.1,-0.4
2015-12-03 14:32:34.0372,0.5,-0.2
2015-12-03 14:32:34.0378,0.8,-0.1
2015-12-03 14:32:34.0384,1.2,0.1
2015-12-03 14:32:34.0390,1.3,0.4
2015-12-03 14:32:34.0395,1.4,0.7
2015-12-03 14:32:34.0401,1.6,1.1
2015-12-03 14:32:34.0407,1.9,1.5
2015-12-03 14:32:34.0413,2.1,1.8
2015-12-03 14:32:34.0419,2.2,2.0
2015-12-03 14:32:34.0425,2.1,2.1
2015-12-03 14:32:34.0431,2.1,2.1
2015-12-03 14:32:34.0437,2.1,2.2
2015-12-03 14:32:34.0443,2.1,2.4
2015-12-03 14:32:34.0449,2.3,2.5
2015-12-03 14:32:34.0455,2.5,2.8
2015-12-03 14:32:34.0460,3.2,3.0
2015-12-03 14:32:34.0466,3.6,3.3
2015-12-03 14:32:34.0472,4.1,3.6
2015-12-03 14:32:34.0478,4.6,3.9
2015-12-03 14:32:34.0484,5.1,4.2
2015-12-03 14:32:34.0490,5.5,4.6
2015-12-03 14:32:34.0496,5.6,4.7
2015-12-03 14:32:34.0502,5.7,4.8
2015-12-03 14:32:34.0508,5.3,4.7
2015-12-03 14:32:34.0514,4.9,4.7
2015-12-03 14:32:34.0519,4.7,4.6
2015-12-03 14:32:34.0525,4.7,4.6
2015-12-03 14:32:34.0531,4.7,4.6
2015-12-03 14:32:34.0537,4.6,4.4
2015-12-03 14:32:34.0543,4.5,4.3
2015-12-03 14:32:34.0549,4.4,4.1
2015-12-03 14:32:34.0555,4.4,3.9
2015-12-03 14:32:34.0561,4.3,3.7
2015-12-03 14:32:34.0567,4.2,3.6
2015-12-03 14:32:34.0573,4.3,3.5
2015-12-03 14:32:34.0578,4.2,3.3
2015-12-03 14:32:34.0584,4.1,3.1
2015-12-03 14:32:34.0590,3.8,3.0
2015-12-03 14:32:34.0596,3.6,2.8
2015-12-03 14:32:34.0602,3.6,2.7
2015-12-03 14:32:34.0608,3.6,2.7
2015-12-03 14:32:34.0614,3.8,2.7
2015-12-03 14:32:34.0620,3.8,2.6
2015-12-03 14:32:34.0626,3.7,2.7
2015-12-03 14:32:34.0632,3.8,2.6
2015-12-03 14:32:34.0637,3.7,2.5
2015-12-03 14:32:34.0643,3.5,2.3
2015-12-03 14:32:34.0649,3.4,2.3
2015-12-03 14:32:34.0655,3.3,2.1
2015-12-03 14:32:34.0661,3.0,2.0
2015-12-03 14:32:34.0667,2.7,1.8
2015-12-03 14:32:34.0673,2.2,1.3
2015-12-03 14:32:34.0679,1.8,1.0
2015-12-03 14:32:34.0685,1.6,0.8
2015-12-03 14:32:34.0691,1.6,0.8
2015-12-03 14:32:34.0697,1.6,0.7
2015-12-03 14:32:34.0702,1.5,0.6
2015-12-03 14:32:34.0708,1.5,0.5
2015-12-03 14:32:34.0714,1.4,0.4
2015-12-03 14:32:34.0720,1.5,0.3
2015-12-03 14:32:34.0726,1.6,0.2
2015-12-03 14:32:34.0732,1.5,0.1
2015-12-03 14:32:34.0738,1.5,0.0
2015-12-03 14:32:34.0744,1.3,0.0
2015-12-03 14:32:34.0750,1.1,-0.1
2015-12-03 14:32:34.0756,0.9,-0.2
2015-12-03 14:32:34.0761,0.4,-0.3
2015-12-03 14:32:34.0767,0.3,-0.4
2015-12-03 14:32:34.0773,0.2,-0.3
2015-12-03 14:32:34.0779,0.2,-0.2
2015-12-03 14:32:34.0785,0.3,-0.1
2015-12-03 14:32:34.0791,0.4,-0.1
2015-12-03 14:32:34.0797,0.4,0.0
2015-12-03 14:32:34.0803,0.4,0.0
2015-12-03 14:32:34.0809,0.5,0.2
2015-12-03 14:32:34.0815,0.4,0.0
2015-12-03 14:32:34.0820,0.3,0.0
2015-12-03 14:32:34.0826,0.3,0.0
2015-12-03 14:32:34.0832,0.3,-0.1
2015-12-03 14:32:34.0838,0.2,-0.2
2015-12-03 14:32:34.0844,-0.1,-0.1
2015-12-03 14:32:34.0850,-0.4,-0.2
2015-12-03 14:32:34.0856,-0.4,-0.2
2015-12-03 14:32:34.0862,-0.3,-0.3
2015-12-03 14:32:34.0868,-0.3,-0.4
2015-12-03 14:32:34.0874,-0.3,-0.5
2015-12-03 14:32:34.0880,-0.3,-0.8
2015-12-03 14:32:34.0885,-0.3,-0.9
2015-12-03 14:32:34.0891,-0.2,-1.0
2015-12-03 14:32:34.0897,-0.1,-1.0
2015-12-03 14:32:34.0903,0.0,-1.1
2015-12-03 14:32:34.0909,0.0,-1.3
2015-12-03 14:32:34.0915,0.0,-1.3
2015-12-03 14:32:34.0921,-0.1,-1.4
2015-12-03 14:32:34.0927,-0.4,-1.5
2015-12-03 14:32:34.0933,-0.5,-1.5
2015-12-03 14:32:34.0939,-0.5,-1.4
2015-12-03 14:32:34.0944,-0.4,-1.4
2015-12-03 14:32:34.0950,-0.4,-1.3
2015-12-03 14:32:34.0956,-0.4,-1.3
2015-12-03 14:32:34.0962,-0.6,-1.3
2015-12-03 14:32:34.0968,-0.8,-1.2
2015-12-03 14:32:34.0974,-1.0,-1.2
2015-12-03 14:32:34.0980,-1.0,-1.1
2015-12-03 14:32:34.0986,-1.1,-1.1
2015-12-03 14:32:34.0992,-1.2,-1.1
2015-12-03 14:32:34.0998,-1.3,-1.1
2015-12-03 14:32:34.1003,-1.3,-1.3
2015-12-03 14:32:34.1009,-1.3,-1.4
2015-12-03 14:32:34.1015,-1.2,-1.5
2015-12-03 14:32:34.1021,-1.1,-1.5
2015-12-03 14:32:34.1027,-0.9,-1.4
2015-12-03 14:32:34.1033,-0.6,-1.3
2015-12-03 14:32:34.1039,-0.4,-1.1
