TIME,RE,LE
2007-07-19 09:45:25.0000,0.0,0.0
2007-07-19 09:45:25.0006,0.0,-0.2
2007-07-19 09:45:25.0012,-0.3,-0.4
2007-07-19 09:45:25.0018,-0.4,-0.4
2007-07-19 09:45:25.0024,-0.3,-0.2
2007-07-19 09:45:25.0030,0.0,-0.1
2007-07-19 09:45:25.0035,0.1,0.0
2007-07-19 09:45:25.0041,0.3,0.1
2007-07-19 09:45:25.0047,0.7,0.4
2007-07-19 09:45:25.0053,0.9,0.7
2007-07-19 09:45:25.0059,1.2,0.9
2007-07-19 09:45:25.0065,1.3,1.0
2007-07-19 09:45:25.0071,1.4,1.1
2007-07-19 09:45:25.0077,1.7,1.1
2007-07-19 09:45:25.0083,1.7,1.1
2007-07-19 09:45:25.0089,1.6,1.0
2007-07-19 09:45:25.0094,1.4,0.8
2007-07-19 09:45:25.0100,1.3,0.8
2007-07-19 09:45:25.0106,1.3,0.7
2007-07-19 09:45:25.0112,1.3,0.8
2007-07-19 09:45:25.0118,1.4,0.8
2007-07-19 09:45:25.0124,1.5,1.0
2007-07-19 09:45:25.0130,1.4,0.9
2007-07-19 09:45:25.0136,1.4,0.9
2007-07-19 09:45:25.0142,1.3,0.9
2007-07-19 09:45:25.0148,1.1,1.0
2007-07-19 09:45:25.0153,0.8,0.9
2007-07-19 09:45:25.0159,0.8,0.9
2007-07-19 09:45:25.0165,0.6,0.8
2007-07-19 09:45:25.0171,0.3,0.5
2007-07-19 09:45:25.0177,0.0,0.3
2007-07-19 09:45:25.0183,-0.2,0.2
2007-07-19 09:45:25.0189,-0.3,0.3
2007-07-19 09:45:25.0195,-0.2,0.4
2007-07-19 09:45:25.0201,-0.2,0.6
2007-07-19 09:45:25.0207,0.0,0.7
2007-07-19 09:45:25.0212,0.0,0.9
2007-07-19 09:45:25.0218,0.1,1.0
2007-07-19 09:45:25.0224,0.2,0.9
2007-07-19 09:45:25.0230,0.4,1.0
2007-07-19 09:45:25.0236,0.5,1.1
2007-07-19 09:45:25.0242,0.7,1.1
2007-07-19 09:45:25.0248,0.8,1.2
2007-07-19 09:45:25.0254,1.0,0.9
2007-07-19 09:45:25.0260,0.8,0.7
2007-07-19 09:45:25.0266,0.7,0.7
2007-07-19 09:45:25.0272,0.8,0.6
2007-07-19 09:45:25.0277,0.9,0.7
2007-07-19 09:45:25.0283,1.0,0.8
2007-07-19 09:45:25.0289,1.2,0.8
2007-07-19 09:45:25.0295,1.3,0.9
2007-07-19 09:45:25.0301,1.3,1.0
2007-07-19 09:45:25.0307,1.4,1.0
2007-07-19 09:45:25.0313,1.4,1.1
2007-07-19 09:45:25.0319,1.4,1.2
2007-07-19 09:45:25.0325,1.3,1.1
2007-07-19 09:45:25.0331,1.2,1.1
2007-07-19 09:45:25.0336,1.0,1.0
2007-07-19 09:45:25.0342,0.6,0.6
2007-07-19 09:45:25.0348,0.3,0.5
2007-07-19 09:45:25.0354,0.1,0.5
2007-07-19 09:45:25.0360,0.0,0.5
2007-07-19 09:45:25.0366,0.0,0.6
2007-07-19 09:45:25.0372,0.0,0.7
2007-07-19 09:45:25.0378,0.0,0.8
2007-07-19 09:45:25.0384,0.0,0.8
2007-07-19 09:45:25.0390,0.0,0.9
2007-07-19 09:45:25.0395,0.0,1.0
2007-07-19 09:45:25.0401,0.1,0.9
2007-07-19 09:45:25.0407,0.1,0.9
2007-07-19 09:45:25.0413,0.2,1.0
2007-07-19 09:45:25.0419,0.2,0.9
2007-07-19 09:45:25.0425,0.1,0.5
2007-07-19 09:45:25.0431,-0.1,0.5
2007-07-19 09:45:25.0437,-0.1,0.5
2007-07-19 09:45:25.0443,0.0,0.6
2007-07-19 09:45:25.0449,0.2,0.7
2007-07-19 09:45:25.0455,0.5,0.8
2007-07-19 09:45:25.0460,0.7,0.8
2007-07-19 09:45:25.0466,0.9,0.9
2007-07-19 09:45:25.0472,1.1,0.9
2007-07-19 09:45:25.0478,1.4,0.9
2007-07-19 09:45:25.0484,1.5,0.9
2007-07-19 09:45:25.0490,1.6,0.9
2007-07-19 09:45:25.0496,1.7,0.9
2007-07-19 09:45:25.0502,1.6,0.8
2007-07-19 09:45:25.0508,1.3,0.5
2007-07-19 09:45:25.0514,1.0,0.3
2007-07-19 09:45:25.0519,0.9,0.3
2007-07-19 09:45:25.0525,0.9,0.4
2007-07-19 09:45:25.0531,0.8,0.4
2007-07-19 09:45:25.0537,0.7,0.5
2007-07-19 09:45:25.0543,0.6,0.4
2007-07-19 09:45:25.0549,0.6,0.5
2007-07-19 09:45:25.0555,0.5,0.5
2007-07-19 09:45:25.0561,0.4,0.4
2007-07-19 09:45:25.0567,0.4,0.5
2007-07-19 09:45:25.0573,0.4,0.5
2007-07-19 09:45:25.0578,0.4,0.5
2007-07-19 09:45:25.0584,0.3,0.4
2007-07-19 09:45:25.0590,0.2,0.2
2007-07-19 09:45:25.0596,0.0,0.2
2007-07-19 09:45:25.0602,0.0,0.1
2007-07-19 09:45:25.0608,0.1,0.1
2007-07-19 09:45:25.0614,0.4,0.2
2007-07-19 09:45:25.0620,0.6,0.3
2007-07-19 09:45:25.0626,0.8,0.5
2007-07-19 09:45:25.0632,1.0,0.5
2007-07-19 09:45:25.0637,1.2,0.7
2007-07-19 09:45:25.0643,1.3,0.7
2007-07-19 09:45:25.0649,1.4,0.7
2007-07-19 09:45:25.0655,1.5,0.8
2007-07-19 09:45:25.0661,1.5,0.8
2007-07-19 09:45:25.0667,1.7,0.7
2007-07-19 09:45:25.0673,1.5,0.3
2007-07-19 09:45:25.0679,1.1,0.2
2007-07-19 09:45:25.0685,1.2,0.0
2007-07-19 09:45:25.0691,1.2,0.0
2007-07-19 09:45:25.0697,1.3,0.0
2007-07-19 09:45:25.0702,1.3,0.1
2007-07-19 09:45:25.0708,1.3,0.1
2007-07-19 09:45:25.0714,1.3,0.0
2007-07-19 09:45:25.0720,1.2,0.0
2007-07-19 09:45:25.0726,1.1,0.0
2007-07-19 09:45:25.0732,1.1,0.0
2007-07-19 09:45:25.0738,0.9,-0.2
2007-07-19 09:45:25.0744,0.9,-0.3
2007-07-19 09:45:25.0750,0.7,-0.4
2007-07-19 09:45:25.0756,0.3,-0.9
2007-07-19 09:45:25.0761,0.0,-1.0
2007-07-19 09:45:25.0767,-0.2,-1.1
2007-07-19 09:45:25.0773,-0.3,-1.1
2007-07-19 09:45:25.0779,-0.4,-1.0
2007-07-19 09:45:25.0785,-0.3,-0.9
2007-07-19 09:45:25.0791,-0.3,-0.8
2007-07-19 09:45:25.0797,-0.3,-0.7
2007-07-19 09:45:25.0803,-0.4,-0.6
2007-07-19 09:45:25.0809,-0.4,-0.5
2007-07-19 09:45:25.0815,-0.5,-0.6
2007-07-19 09:45:25.0820,-0.4,-0.6
2007-07-19 09:45:25.0826,-0.5,-0.8
2007-07-19 09:45:25.0832,-0.4,-0.8
2007-07-19 09:45:25.0838,-0.4,-1.1
2007-07-19 09:45:25.0844,-0.7,-1.3
2007-07-19 09:45:25.0850,-0.7,-1.4
2007-07-19 09:45:25.0856,-0.6,-1.4
2007-07-19 09:45:25.0862,-0.5,-1.3
2007-07-19 09:45:25.0868,-0.3,-1.3
2007-07-19 09:45:25.0874,-0.3,-1.2
2007-07-19 09:45:25.0880,-0.1,-1.1
2007-07-19 09:45:25.0885,0.0,-1.1
2007-07-19 09:45:25.0891,0.0,-1.1
2007-07-19 09:45:25.0897,0.0,-1.1
2007-07-19 09:45:25.0903,0.1,-1.1
2007-07-19 09:45:25.0909,0.0,-1.1
2007-07-19 09:45:25.0915,0.0,-1.3
2007-07-19 09:45:25.0921,-0.2,-1.5
2007-07-19 09:45:25.0927,-0.5,-1.8
2007-07-19 09:45:25.0933,-0.7,-2.0
2007-07-19 09:45:25.0939,-1.0,-2.0
2007-07-19 09:45:25.0944,-1.1,-1.9
2007-07-19 09:45:25.0950,-1.3,-2.1
2007-07-19 09:45:25.0956,-1.4,-2.1
2007-07-19 09:45:25.0962,-1.5,-2.1
2007-07-19 09:45:25.0968,-1.5,-2.1
2007-07-19 09:45:25.0974,-1.5,-2.1
2007-07-19 09:45:25.0980,-1.6,-2.2
2007-07-19 09:45:25.0986,-1.7,-2.3
2007-07-19 09:45:25.0992,-1.7,-2.4
2007-07-19 09:45:25.0998,-1.7,-2.5
2007-07-19 09:45:25.1003,-1.9,-2.7
2007-07-19 09:45:25.1009,-2.1,-3.0
2007-07-19 09:45:25.1015,-2.2,-3.1
2007-07-19 09:45:25.1021,-2.2,-3.0
2007-07-19 09:45:25.1027,-2.1,-2.9
2007-07-19 09:45:25.1033,-2.0,-2.8
2007-07-19 09:45:25.1039,-1.9,-2.6
2007-07-19 09:45:25.1045,-1.6,-2.4
2007-07-19 09:45:25.1051,-1.3,-2.3
2007-07-19 09:45:25.1057,-1.2,-2.3
2007-07-19 09:45:25.1062,-1.0,-2.3
2007-07-19 09:45:25.1068,-0.9,-2.3
2007-07-19 09:45:25.1074,-0.8,-2.4
2007-07-19 09:45:25.1080,-0.7,-2.4
2007-07-19 09:45:25.1086,-0.6,-2.6
2007-07-19 09:45:25.1092,-1.0,-2.8
2007-07-19 09:45:25.1098,-1.1,-2.9
2007-07-19 09:45:25.1104,-1.2,-3.0
2007-07-19 09:45:25.1110,-1.1,-3.0
2007-07-19 09:45:25.1116,-1.1,-2.9
2007-07-19 09:45:25.1122,-1.1,-2.9
2007-07-19 09:45:25.1127,-1.0,-2.9
2007-07-19 09:45:25.1133,-1.2,-3.0
2007-07-19 09:45:25.1139,-1.2,-3.0
2007-07-19 09:45:25.1145,-1.3,-3.1
2007-07-19 09:45:25.1151,-1.5,-3.2
2007-07-19 09:45:25.1157,-1.6,-3.3
2007-07-19 09:45:25.1163,-1.7,-3.3
2007-07-19 09:45:25.1169,-1.9,-3.4
2007-07-19 09:45:25.1175,-2.1,-3.8
2007-07-19 09:45:25.1181,-2.4,-4.0
2007-07-19 09:45:25.1186,-2.5,-3.9
2007-07-19 09:45:25.1192,-2.5,-3.9
2007-07-19 09:45:25.1198,-2.4,-3.8
2007-07-19 09:45:25.1204,-2.4,-3.7
2007-07-19 09:45:25.1210,-2.1,-3.6
2007-07-19 09:45:25.1216,-2.1,-3.5
2007-07-19 09:45:25.1222,-2.0,-3.4
2007-07-19 09:45:25.1228,-1.8,-3.3
2007-07-19 09:45:25.1234,-1.7,-3.3
2007-07-19 09:45:25.1240,-1.6,-3.2
2007-07-19 09:45:25.1245,-1.5,-3.1
2007-07-19 09:45:25.1251,-1.3,-3.2
2007-07-19 09:45:25.1257,-1.5,-3.4
2007-07-19 09:45:25.1263,-1.5,-3.4
2007-07-19 09:45:25.1269,-1.5,-3.4
2007-07-19 09:45:25.1275,-1.4,-3.3
2007-07-19 09:45:25.1281,-1.2,-3.3
2007-07-19 09:45:25.1287,-1.0,-3.1
2007-07-19 09:45:25.1293,-1.0,-2.9
2007-07-19 09:45:25.1299,-0.9,-2.9
2007-07-19 09:45:25.1305,-0.9,-2.8
2007-07-19 09:45:25.1310,-0.8,-2.8
2007-07-19 09:45:25.1316,-0.8,-2.8
2007-07-19 09:45:25.1322,-0.8,-2.8
2007-07-19 09:45:25.1328,-0.7,-2.8
2007-07-19 09:45:25.1334,-0.9,-2.9
2007-07-19 09:45:25.1340,-1.4,-3.3
2007-07-19 09:45:25.1346,-1.8,-3.4
2007-07-19 09:45:25.1352,-2.1,-3.5
2007-07-19 09:45:25.1358,-2.2,-3.5
2007-07-19 09:45:25.1364,-2.2,-3.6
2007-07-19 09:45:25.1369,-2.2,-3.4
2007-07-19 09:45:25.1375,-2.1,-3.3
2007-07-19 09:45:25.1381,-2.1,-3.2
2007-07-19 09:45:25.1387,-2.1,-3.2
2007-07-19 09:45:25.1393,-2.1,-3.0
2007-07-19 09:45:25.1399,-2.0,-2.9
2007-07-19 09:45:25.1405,-1.9,-2.8
2007-07-19 09:45:25.1411,-1.9,-2.8
2007-07-19 09:45:25.1417,-1.8,-2.8
2007-07-19 09:45:25.1423,-1.9,-3.1
2007-07-19 09:45:25.1428,-2.1,-3.0
2007-07-19 09:45:25.1434,-1.9,-3.0
2007-07-19 09:45:25.1440,-1.8,-2.9
2007-07-19 09:45:25.1446,-1.6,-2.7
2007-07-19 09:45:25.1452,-1.3,-2.5
2007-07-19 09:45:25.1458,-1.1,-2.3
2007-07-19 09:45:25.1464,-0.8,-2.2
2007-07-19 09:45:25.1470,-0.7,-2.1
2007-07-19 09:45:25.1476,-0.6,-2.1
2007-07-19 09:45:25.1482,-0.4,-2.0
2007-07-19 09:45:25.1487,-0.2,-2.0
2007-07-19 09:45:25.1493,-0.2,-1.9
2007-07-19 09:45:25.1499,-0.2,-2.0
