TIME,RE,LE
2020-08-20 11:00:47.0000,0.0,0.0
2020-08-20 11:00:47.0006,-0.1,0.1
2020-08-20 11:00:47.0012,-0.5,0.2
2020-08-20 11:00:47.0018,-0.6,0.4
2020-08-20 11:00:47.0024,-0.6,0.6
2020-08-20 11:00:47.0030,-0.7,0.7
2020-08-20 11:00:47.0035,-0.7,0.7
2020-08-20 11:00:47.0041,-0.8,0.8
2020-08-20 11:00:47.0047,-0.8,0.8
2020-08-20 11:00:47.0053,-0.9,0.6
2020-08-20 11:00:47.0059,-0.9,0.4
2020-08-20 11:00:47.0065,-1.0,0.1
2020-08-20 11:00:47.0071,-0.9,-0.1
2020-08-20 11:00:47.0077,-0.7,-0.2
2020-08-20 11:00:47.0083,-0.6,-0.4
2020-08-20 11:00:47.0089,-0.5,-0.3
2020-08-20 11:00:47.0094,-0.6,-0.5
2020-08-20 11:00:47.0100,-0.5,-0.5
2020-08-20 11:00:47.0106,-0.6,-0.6
2020-08-20 11:00:47.0112,-0.6,-0.5
2020-08-20 11:00:47.0118,-0.6,-0.4
2020-08-20 11:00:47.0124,-0.7,-0.2
2020-08-20 11:00:47.0130,-0.5,0.0
2020-08-20 11:00:47.0136,-0.5,0.0
2020-08-20 11:00:47.0142,-0.5,0.1
2020-08-20 11:00:47.0148,-0.5,0.1
2020-08-20 11:00:47.0153,-0.6,-0.2
2020-08-20 11:00:47.0159,-0.5,-0.6
2020-08-20 11:00:47.0165,-0.5,-1.0
2020-08-20 11:00:47.0171,-0.6,-1.3
2020-08-20 11:00:47.0177,-1.0,-1.3
2020-08-20 11:00:47.0183,-1.3,-1.5
2020-08-20 11:00:47.0189,-1.3,-1.5
2020-08-20 11:00:47.0195,-1.2,-1.6
2020-08-20 11:00:47.0201,-1.2,-1.6
2020-08-20 11:00:47.0207,-1.2,-1.5
2020-08-20 11:00:47.0212,-1.3,-1.4
2020-08-20 11:00:47.0218,-1.4,-1.3
2020-08-20 11:00:47.0224,-1.5,-1.3
2020-08-20 11:00:47.0230,-1.7,-1.1
2020-08-20 11:00:47.0236,-1.8,-1.0
2020-08-20 11:00:47.0242,-1.8,-1.1
2020-08-20 11:00:47.0248,-1.9,-1.2
2020-08-20 11:00:47.0254,-2.0,-1.5
2020-08-20 11:00:47.0260,-2.3,-1.8
2020-08-20 11:00:47.0266,-2.5,-2.1
2020-08-20 11:00:47.0272,-2.5,-2.4
2020-08-20 11:00:47.0277,-2.3,-2.7
2020-08-20 11:00:47.0283,-2.1,-2.9
2020-08-20 11:00:47.0289,-2.0,-3.1
2020-08-20 11:00:47.0295,-1.9,-3.3
2020-08-20 11:00:47.0301,-1.7,-3.6
2020-08-20 11:00:47.0307,-1.7,-3.8
2020-08-20 11:00:47.0313,-1.8,-3.9
2020-08-20 11:00:47.0319,-1.8,-4.0
2020-08-20 11:00:47.0325,-1.8,-4.0
2020-08-20 11:00:47.0331,-1.8,-3.9
2020-08-20 11:00:47.0336,-1.6,-3.7
2020-08-20 11:00:47.0342,-1.9,-3.5
2020-08-20 11:00:47.0348,-2.1,-3.3
2020-08-20 11:00:47.0354,-2.1,-3.0
2020-08-20 11:00:47.0360,-2.1,-2.8
2020-08-20 11:00:47.0366,-2.1,-2.4
2020-08-20 11:00:47.0372,-2.3,-2.2
2020-08-20 11:00:47.0378,-2.4,-2.1
2020-08-20 11:00:47.0384,-2.4,-1.9
2020-08-20 11:00:47.0390,-2.2,-1.8
