TIME,RE,LE
2015-03-18 11:53:59.0000,0.0,0.0
2015-03-18 11:53:59.0006,0.0,0.0
2015-03-18 11:53:59.0012,0.1,0.0
2015-03-18 11:53:59.0018,0.2,0.0
2015-03-18 11:53:59.0024,0.2,0.0
2015-03-18 11:53:59.0030,0.3,0.0
2015-03-18 11:53:59.0035,0.3,0.0
2015-03-18 11:53:59.0041,0.2,0.0
2015-03-18 11:53:59.0047,0.3,0.0
2015-03-18 11:53:59.0053,0.2,0.0
2015-03-18 11:53:59.0059,0.3,0.0
2015-03-18 11:53:59.0065,0.2,-0.1
2015-03-18 11:53:59.0071,0.2,-0.2
2015-03-18 11:53:59.0077,0.1,-0.1
2015-03-18 11:53:59.0083,0.2,-0.2
2015-03-18 11:53:59.0089,0.2,-0.2
2015-03-18 11:53:59.0094,0.3,-0.2
2015-03-18 11:53:59.0100,0.3,-0.2
2015-03-18 11:53:59.0106,0.4,-0.2
2015-03-18 11:53:59.0112,0.3,-0.1
2015-03-18 11:53:59.0118,0.1,-0.1
2015-03-18 11:53:59.0124,0.1,-0.1
2015-03-18 11:53:59.0130,0.0,-0.1
2015-03-18 11:53:59.0136,0.0,-0.1
2015-03-18 11:53:59.0142,0.0,-0.1
2015-03-18 11:53:59.0148,0.0,-0.1
2015-03-18 11:53:59.0153,0.0,0.0
2015-03-18 11:53:59.0159,0.0,0.0
2015-03-18 11:53:59.0165,0.0,0.0
2015-03-18 11:53:59.0171,0.0,-0.1
2015-03-18 11:53:59.0177,0.2,-0.2
2015-03-18 11:53:59.0183,0.4,-0.2
2015-03-18 11:53:59.0189,0.3,-0.2
2015-03-18 11:53:59.0195,0.2,-0.2
2015-03-18 11:53:59.0201,0.2,-0.3
2015-03-18 11:53:59.0207,0.0,-0.4
2015-03-18 11:53:59.0212,0.0,-0.5
2015-03-18 11:53:59.0218,0.0,-0.5
2015-03-18 11:53:59.0224,0.0,-0.6
2015-03-18 11:53:59.0230,0.0,-0.7
2015-03-18 11:53:59.0236,-0.1,-0.7
2015-03-18 11:53:59.0242,0.0,-0.8
2015-03-18 11:53:59.0248,-0.2,-0.8
2015-03-18 11:53:59.0254,-0.2,-0.9
2015-03-18 11:53:59.0260,-0.1,-1.0
2015-03-18 11:53:59.0266,-0.2,-1.0
2015-03-18 11:53:59.0272,-0.3,-1.0
2015-03-18 11:53:59.0277,-0.4,-1.2
2015-03-18 11:53:59.0283,-0.4,-1.3
2015-03-18 11:53:59.0289,-0.4,-1.3
2015-03-18 11:53:59.0295,-0.5,-1.4
2015-03-18 11:53:59.0301,-0.6,-1.4
2015-03-18 11:53:59.0307,-0.6,-1.4
2015-03-18 11:53:59.0313,-0.7,-1.4
2015-03-18 11:53:59.0319,-0.7,-1.5
