TIME,RE,LE
2019-06-30 13:01:59.0000,0.0,0.0
2019-06-30 13:01:59.0006,-0.1,-0.4
2019-06-30 13:01:59.0012,-0.3,-0.7
2019-06-30 13:01:59.0018,-0.3,-0.9
2019-06-30 13:01:59.0024,-0.2,-0.9
2019-06-30 13:01:59.0030,0.0,-0.9
2019-06-30 13:01:59.0035,0.1,-0.8
2019-06-30 13:01:59.0041,0.3,-0.7
2019-06-30 13:01:59.0047,0.4,-0.5
2019-06-30 13:01:59.0053,0.5,-0.4
2019-06-30 13:01:59.0059,0.6,-0.2
2019-06-30 13:01:59.0065,0.6,-0.2
2019-06-30 13:01:59.0071,0.7,-0.1
2019-06-30 13:01:59.0077,0.5,0.0
2019-06-30 13:01:59.0083,0.4,0.0
2019-06-30 13:01:59.0089,0.0,-0.4
2019-06-30 13:01:59.0094,-0.2,-0.7
2019-06-30 13:01:59.0100,-0.5,-0.9
2019-06-30 13:01:59.0106,-0.5,-0.9
2019-06-30 13:01:59.0112,-0.4,-0.8
2019-06-30 13:01:59.0118,-0.2,-0.7
2019-06-30 13:01:59.0124,0.0,-0.6
2019-06-30 13:01:59.0130,0.1,-0.5
2019-06-30 13:01:59.0136,0.3,-0.2
2019-06-30 13:01:59.0142,0.4,0.0
2019-06-30 13:01:59.0148,0.5,0.1
2019-06-30 13:01:59.0153,0.6,0.3
2019-06-30 13:01:59.0159,0.6,0.3
2019-06-30 13:01:59.0165,0.6,0.2
2019-06-30 13:01:59.0171,0.5,-0.1
2019-06-30 13:01:59.0177,0.2,-0.3
2019-06-30 13:01:59.0183,0.2,-0.4
2019-06-30 13:01:59.0189,0.3,-0.4
2019-06-30 13:01:59.0195,0.3,-0.2
2019-06-30 13:01:59.0201,0.5,-0.1
2019-06-30 13:01:59.0207,0.6,0.0
2019-06-30 13:01:59.0212,0.7,0.0
2019-06-30 13:01:59.0218,0.7,-0.1
2019-06-30 13:01:59.0224,0.7,-0.2
2019-06-30 13:01:59.0230,0.7,-0.3
2019-06-30 13:01:59.0236,0.7,-0.4
2019-06-30 13:01:59.0242,0.6,-0.6
2019-06-30 13:01:59.0248,0.4,-0.7
2019-06-30 13:01:59.0254,0.2,-1.2
2019-06-30 13:01:59.0260,-0.2,-1.5
2019-06-30 13:01:59.0266,-0.5,-1.5
2019-06-30 13:01:59.0272,-0.5,-1.5
2019-06-30 13:01:59.0277,-0.6,-1.3
2019-06-30 13:01:59.0283,-0.6,-1.1
2019-06-30 13:01:59.0289,-0.5,-0.7
2019-06-30 13:01:59.0295,-0.4,-0.6
