TIME,RE,LE
2019-03-01 09:18:44.0000,0.0,0.0
2019-03-01 09:18:44.0006,-0.1,0.0
2019-03-01 09:18:44.0012,-0.3,0.0
2019-03-01 09:18:44.0018,-0.3,0.2
2019-03-01 09:18:44.0024,-0.4,0.3
2019-03-01 09:18:44.0030,-0.4,0.4
2019-03-01 09:18:44.0035,-0.7,0.5
2019-03-01 09:18:44.0041,-0.9,0.4
2019-03-01 09:18:44.0047,-1.0,0.4
2019-03-01 09:18:44.0053,-1.1,0.4
2019-03-01 09:18:44.0059,-1.2,0.3
2019-03-01 09:18:44.0065,-1.2,0.2
2019-03-01 09:18:44.0071,-1.2,0.0
2019-03-01 09:18:44.0077,-1.2,0.0
2019-03-01 09:18:44.0083,-1.1,-0.1
2019-03-01 09:18:44.0089,-1.0,-0.2
2019-03-01 09:18:44.0094,-0.8,-0.4
2019-03-01 09:18:44.0100,-0.7,-0.3
2019-03-01 09:18:44.0106,-0.5,-0.2
2019-03-01 09:18:44.0112,-0.3,-0.3
2019-03-01 09:18:44.0118,-0.2,-0.3
2019-03-01 09:18:44.0124,-0.2,-0.4
2019-03-01 09:18:44.0130,-0.2,-0.4
2019-03-01 09:18:44.0136,-0.2,-0.4
2019-03-01 09:18:44.0142,-0.1,-0.4
2019-03-01 09:18:44.0148,-0.1,-0.3
2019-03-01 09:18:44.0153,-0.1,-0.4
2019-03-01 09:18:44.0159,-0.1,-0.5
2019-03-01 09:18:44.0165,-0.2,-0.6
2019-03-01 09:18:44.0171,-0.1,-0.8
2019-03-01 09:18:44.0177,-0.1,-0.8
2019-03-01 09:18:44.0183,-0.3,-0.8
2019-03-01 09:18:44.0189,-0.4,-0.9
2019-03-01 09:18:44.0195,-0.5,-0.8
2019-03-01 09:18:44.0201,-0.7,-0.8
2019-03-01 09:18:44.0207,-1.1,-0.8
2019-03-01 09:18:44.0212,-1.4,-0.9
2019-03-01 09:18:44.0218,-1.8,-0.8
2019-03-01 09:18:44.0224,-2.0,-0.8
2019-03-01 09:18:44.0230,-2.1,-0.8
2019-03-01 09:18:44.0236,-2.3,-0.7
2019-03-01 09:18:44.0242,-2.5,-0.7
2019-03-01 09:18:44.0248,-2.6,-0.6
2019-03-01 09:18:44.0254,-2.7,-0.7
2019-03-01 09:18:44.0260,-2.6,-0.8
2019-03-01 09:18:44.0266,-2.7,-0.9
2019-03-01 09:18:44.0272,-2.8,-1.0
2019-03-01 09:18:44.0277,-2.8,-1.0
2019-03-01 09:18:44.0283,-2.9,-1.0
2019-03-01 09:18:44.0289,-2.9,-0.9
2019-03-01 09:18:44.0295,-2.9,-1.0
2019-03-01 09:18:44.0301,-2.8,-0.9
2019-03-01 09:18:44.0307,-2.6,-0.9
2019-03-01 09:18:44.0313,-2.4,-1.0
2019-03-01 09:18:44.0319,-2.2,-1.1
2019-03-01 09:18:44.0325,-2.1,-1.1
2019-03-01 09:18:44.0331,-1.9,-1.3
2019-03-01 09:18:44.0336,-1.9,-1.4
2019-03-01 09:18:44.0342,-1.6,-1.6
2019-03-01 09:18:44.0348,-1.6,-1.7
2019-03-01 09:18:44.0354,-1.6,-1.8
2019-03-01 09:18:44.0360,-1.8,-1.8
2019-03-01 09:18:44.0366,-2.0,-1.8
2019-03-01 09:18:44.0372,-2.1,-1.8
2019-03-01 09:18:44.0378,-2.2,-1.7
2019-03-01 09:18:44.0384,-2.4,-1.7
2019-03-01 09:18:44.0390,-2.5,-1.8
2019-03-01 09:18:44.0395,-2.5,-1.7
2019-03-01 09:18:44.0401,-2.5,-1.8
2019-03-01 09:18:44.0407,-2.6,-1.8
2019-03-01 09:18:44.0413,-2.7,-1.7
2019-03-01 09:18:44.0419,-2.7,-1.6
2019-03-01 09:18:44.0425,-2.7,-1.7
2019-03-01 09:18:44.0431,-2.7,-1.7
2019-03-01 09:18:44.0437,-2.7,-1.6
2019-03-01 09:18:44.0443,-2.9,-1.6
2019-03-01 09:18:44.0449,-2.9,-1.5
2019-03-01 09:18:44.0455,-2.9,-1.2
2019-03-01 09:18:44.0460,-2.8,-1.1
2019-03-01 09:18:44.0466,-2.6,-0.9
2019-03-01 09:18:44.0472,-2.4,-0.8
2019-03-01 09:18:44.0478,-2.2,-0.8
2019-03-01 09:18:44.0484,-2.1,-0.8
2019-03-01 09:18:44.0490,-1.9,-0.8
2019-03-01 09:18:44.0496,-1.6,-0.9
2019-03-01 09:18:44.0502,-1.3,-0.8
2019-03-01 09:18:44.0508,-1.0,-1.0
2019-03-01 09:18:44.0514,-0.8,-0.9
2019-03-01 09:18:44.0519,-0.6,-0.9
2019-03-01 09:18:44.0525,-0.6,-0.8
2019-03-01 09:18:44.0531,-0.3,-0.7
2019-03-01 09:18:44.0537,-0.1,-0.6
2019-03-01 09:18:44.0543,0.0,-0.5
2019-03-01 09:18:44.0549,0.1,-0.4
2019-03-01 09:18:44.0555,0.2,-0.3
2019-03-01 09:18:44.0561,0.2,-0.3
2019-03-01 09:18:44.0567,0.1,-0.4
2019-03-01 09:18:44.0573,0.0,-0.4
2019-03-01 09:18:44.0578,0.0,-0.5
2019-03-01 09:18:44.0584,0.0,-0.6
2019-03-01 09:18:44.0590,-0.1,-0.8
2019-03-01 09:18:44.0596,-0.2,-1.0
2019-03-01 09:18:44.0602,-0.4,-1.0
2019-03-01 09:18:44.0608,-0.6,-1.1
2019-03-01 09:18:44.0614,-0.8,-1.1
2019-03-01 09:18:44.0620,-0.9,-1.1
2019-03-01 09:18:44.0626,-0.9,-1.1
2019-03-01 09:18:44.0632,-0.9,-1.0
2019-03-01 09:18:44.0637,-1.1,-1.1
2019-03-01 09:18:44.0643,-1.2,-1.2
2019-03-01 09:18:44.0649,-1.3,-1.2
2019-03-01 09:18:44.0655,-1.2,-1.2
2019-03-01 09:18:44.0661,-1.1,-1.2
2019-03-01 09:18:44.0667,-1.0,-1.3
2019-03-01 09:18:44.0673,-0.9,-1.6
2019-03-01 09:18:44.0679,-0.7,-1.6
2019-03-01 09:18:44.0685,-0.5,-1.9
2019-03-01 09:18:44.0691,-0.5,-2.1
2019-03-01 09:18:44.0697,-0.4,-2.1
2019-03-01 09:18:44.0702,-0.5,-2.1
2019-03-01 09:18:44.0708,-0.5,-2.1
2019-03-01 09:18:44.0714,-0.4,-2.1
2019-03-01 09:18:44.0720,-0.6,-2.1
2019-03-01 09:18:44.0726,-0.7,-2.1
2019-03-01 09:18:44.0732,-0.8,-2.1
2019-03-01 09:18:44.0738,-0.8,-2.1
2019-03-01 09:18:44.0744,-0.7,-2.1
2019-03-01 09:18:44.0750,-0.7,-2.1
2019-03-01 09:18:44.0756,-0.8,-2.4
2019-03-01 09:18:44.0761,-0.9,-2.6
2019-03-01 09:18:44.0767,-1.0,-2.7
2019-03-01 09:18:44.0773,-1.2,-2.7
2019-03-01 09:18:44.0779,-1.5,-2.8
2019-03-01 09:18:44.0785,-1.5,-2.9
2019-03-01 09:18:44.0791,-1.8,-2.9
2019-03-01 09:18:44.0797,-2.0,-2.9
2019-03-01 09:18:44.0803,-2.1,-3.0
2019-03-01 09:18:44.0809,-2.2,-3.0
2019-03-01 09:18:44.0815,-2.4,-3.1
2019-03-01 09:18:44.0820,-2.6,-3.1
2019-03-01 09:18:44.0826,-2.7,-3.1
2019-03-01 09:18:44.0832,-2.9,-3.0
2019-03-01 09:18:44.0838,-3.0,-3.2
2019-03-01 09:18:44.0844,-3.2,-3.1
2019-03-01 09:18:44.0850,-3.2,-3.1
2019-03-01 09:18:44.0856,-3.4,-3.1
2019-03-01 09:18:44.0862,-3.4,-3.1
2019-03-01 09:18:44.0868,-3.3,-3.1
2019-03-01 09:18:44.0874,-3.4,-3.0
2019-03-01 09:18:44.0880,-3.2,-3.1
2019-03-01 09:18:44.0885,-3.1,-3.0
2019-03-01 09:18:44.0891,-3.1,-3.0
2019-03-01 09:18:44.0897,-2.9,-3.0
2019-03-01 09:18:44.0903,-2.7,-3.0
2019-03-01 09:18:44.0909,-2.6,-2.9
2019-03-01 09:18:44.0915,-2.4,-3.1
2019-03-01 09:18:44.0921,-2.4,-3.4
2019-03-01 09:18:44.0927,-2.4,-3.6
2019-03-01 09:18:44.0933,-2.6,-3.6
2019-03-01 09:18:44.0939,-2.4,-3.8
2019-03-01 09:18:44.0944,-2.3,-4.0
2019-03-01 09:18:44.0950,-2.4,-4.0
2019-03-01 09:18:44.0956,-2.5,-4.2
2019-03-01 09:18:44.0962,-2.6,-4.3
2019-03-01 09:18:44.0968,-2.7,-4.4
2019-03-01 09:18:44.0974,-2.6,-4.4
2019-03-01 09:18:44.0980,-2.7,-4.2
2019-03-01 09:18:44.0986,-2.7,-4.2
2019-03-01 09:18:44.0992,-2.6,-4.0
2019-03-01 09:18:44.0998,-2.6,-4.0
2019-03-01 09:18:44.1003,-2.8,-4.1
2019-03-01 09:18:44.1009,-3.0,-4.3
2019-03-01 09:18:44.1015,-3.2,-4.6
2019-03-01 09:18:44.1021,-3.4,-4.7
2019-03-01 09:18:44.1027,-3.6,-4.7
2019-03-01 09:18:44.1033,-3.8,-4.7
2019-03-01 09:18:44.1039,-4.1,-4.7
2019-03-01 09:18:44.1045,-4.2,-4.6
2019-03-01 09:18:44.1051,-4.3,-4.5
2019-03-01 09:18:44.1057,-4.1,-4.5
2019-03-01 09:18:44.1062,-4.0,-4.5
2019-03-01 09:18:44.1068,-3.9,-4.6
2019-03-01 09:18:44.1074,-3.8,-4.6
2019-03-01 09:18:44.1080,-3.6,-4.7
2019-03-01 09:18:44.1086,-3.4,-4.8
2019-03-01 09:18:44.1092,-3.3,-4.8
2019-03-01 09:18:44.1098,-3.1,-4.8
2019-03-01 09:18:44.1104,-2.8,-4.6
2019-03-01 09:18:44.1110,-2.6,-4.5
2019-03-01 09:18:44.1116,-2.2,-4.6
2019-03-01 09:18:44.1122,-2.1,-4.6
2019-03-01 09:18:44.1127,-2.1,-4.7
2019-03-01 09:18:44.1133,-1.9,-4.6
2019-03-01 09:18:44.1139,-1.8,-4.5
2019-03-01 09:18:44.1145,-1.9,-4.4
2019-03-01 09:18:44.1151,-1.9,-4.4
2019-03-01 09:18:44.1157,-2.0,-4.5
2019-03-01 09:18:44.1163,-2.0,-4.5
2019-03-01 09:18:44.1169,-2.0,-4.7
