TIME,RE,LE
2006-11-21 14:23:44.0000,0.0,0.0
2006-11-21 14:23:44.0006,0.0,-0.8
2006-11-21 14:23:44.0012,0.0,-0.8
2006-11-21 14:23:44.0018,0.0,-0.7
2006-11-21 14:23:44.0024,0.1,-0.7
2006-11-21 14:23:44.0030,0.0,-0.7
2006-11-21 14:23:44.0035,0.0,-0.7
2006-11-21 14:23:44.0041,0.1,-0.6
2006-11-21 14:23:44.0047,0.1,-0.6
2006-11-21 14:23:44.0053,0.2,-0.5
2006-11-21 14:23:44.0059,0.2,-0.4
2006-11-21 14:23:44.0065,0.3,-0.4
2006-11-21 14:23:44.0071,0.3,-0.4
2006-11-21 14:23:44.0077,0.3,-0.4
2006-11-21 14:23:44.0083,0.4,-0.5
2006-11-21 14:23:44.0089,0.4,-0.6
2006-11-21 14:23:44.0094,0.5,-0.7
2006-11-21 14:23:44.0100,0.6,-0.7
2006-11-21 14:23:44.0106,0.6,-0.6
2006-11-21 14:23:44.0112,0.5,-0.6
2006-11-21 14:23:44.0118,0.6,-0.5
2006-11-21 14:23:44.0124,0.6,-0.5
2006-11-21 14:23:44.0130,0.6,-0.5
2006-11-21 14:23:44.0136,0.5,-0.5
2006-11-21 14:23:44.0142,0.6,-0.6
2006-11-21 14:23:44.0148,0.6,-0.6
2006-11-21 14:23:44.0153,0.6,-0.7
2006-11-21 14:23:44.0159,0.6,-0.7
2006-11-21 14:23:44.0165,0.6,-0.6
2006-11-21 14:23:44.0171,0.7,-0.7
2006-11-21 14:23:44.0177,0.7,-0.8
2006-11-21 14:23:44.0183,0.7,-0.9
2006-11-21 14:23:44.0189,0.8,-1.0
2006-11-21 14:23:44.0195,0.9,-0.9
2006-11-21 14:23:44.0201,0.8,-0.8
2006-11-21 14:23:44.0207,0.9,-0.7
2006-11-21 14:23:44.0212,0.9,-0.5
2006-11-21 14:23:44.0218,1.0,-0.4
2006-11-21 14:23:44.0224,0.9,-0.4
2006-11-21 14:23:44.0230,0.9,-0.3
