TIME,RE,LE
2016-03-16 14:14:09.0000,0.0,0.0
2016-03-16 14:14:09.0006,0.0,-0.1
2016-03-16 14:14:09.0012,-0.1,0.0
2016-03-16 14:14:09.0018,-0.1,0.1
2016-03-16 14:14:09.0024,0.0,0.2
2016-03-16 14:14:09.0030,0.0,0.2
2016-03-16 14:14:09.0035,0.0,0.2
2016-03-16 14:14:09.0041,0.0,0.3
2016-03-16 14:14:09.0047,-0.1,0.3
2016-03-16 14:14:09.0053,0.0,0.2
2016-03-16 14:14:09.0059,0.0,0.2
2016-03-16 14:14:09.0065,0.0,0.0
2016-03-16 14:14:09.0071,0.1,0.0
2016-03-16 14:14:09.0077,0.1,0.0
2016-03-16 14:14:09.0083,0.1,0.0
2016-03-16 14:14:09.0089,0.2,-0.1
2016-03-16 14:14:09.0094,0.0,-0.1
2016-03-16 14:14:09.0100,0.1,0.0
2016-03-16 14:14:09.0106,0.2,0.0
2016-03-16 14:14:09.0112,0.3,0.1
2016-03-16 14:14:09.0118,0.2,0.3
2016-03-16 14:14:09.0124,0.3,0.4
2016-03-16 14:14:09.0130,0.4,0.5
2016-03-16 14:14:09.0136,0.5,0.6
2016-03-16 14:14:09.0142,0.6,0.7
2016-03-16 14:14:09.0148,0.5,0.8
2016-03-16 14:14:09.0153,0.6,0.9
2016-03-16 14:14:09.0159,0.4,0.8
2016-03-16 14:14:09.0165,0.4,0.9
2016-03-16 14:14:09.0171,0.3,0.8
2016-03-16 14:14:09.0177,0.1,0.7
2016-03-16 14:14:09.0183,0.0,0.8
2016-03-16 14:14:09.0189,0.0,0.7
2016-03-16 14:14:09.0195,0.0,0.7
2016-03-16 14:14:09.0201,0.0,0.7
2016-03-16 14:14:09.0207,0.0,0.6
2016-03-16 14:14:09.0212,0.0,0.5
2016-03-16 14:14:09.0218,0.0,0.6
2016-03-16 14:14:09.0224,0.0,0.5
2016-03-16 14:14:09.0230,0.0,0.3
2016-03-16 14:14:09.0236,-0.1,0.3
2016-03-16 14:14:09.0242,-0.2,0.3
2016-03-16 14:14:09.0248,-0.1,0.1
2016-03-16 14:14:09.0254,-0.2,0.0
2016-03-16 14:14:09.0260,-0.5,0.0
2016-03-16 14:14:09.0266,-0.7,-0.1
2016-03-16 14:14:09.0272,-0.7,0.0
2016-03-16 14:14:09.0277,-0.8,-0.1
2016-03-16 14:14:09.0283,-1.0,-0.1
2016-03-16 14:14:09.0289,-0.9,0.0
2016-03-16 14:14:09.0295,-0.8,0.0
2016-03-16 14:14:09.0301,-0.8,0.0
2016-03-16 14:14:09.0307,-0.7,0.0
2016-03-16 14:14:09.0313,-0.6,0.0
2016-03-16 14:14:09.0319,-0.6,-0.1
2016-03-16 14:14:09.0325,-0.5,0.0
2016-03-16 14:14:09.0331,-0.4,0.0
2016-03-16 14:14:09.0336,-0.3,-0.1
2016-03-16 14:14:09.0342,-0.3,-0.1
2016-03-16 14:14:09.0348,-0.4,0.0
2016-03-16 14:14:09.0354,-0.4,0.0
2016-03-16 14:14:09.0360,-0.3,0.0
2016-03-16 14:14:09.0366,-0.2,0.0
2016-03-16 14:14:09.0372,0.0,0.2
2016-03-16 14:14:09.0378,0.0,0.3
2016-03-16 14:14:09.0384,0.1,0.5
2016-03-16 14:14:09.0390,0.1,0.4
2016-03-16 14:14:09.0395,0.1,0.5
2016-03-16 14:14:09.0401,0.0,0.6
2016-03-16 14:14:09.0407,0.2,0.7
2016-03-16 14:14:09.0413,0.3,0.8
2016-03-16 14:14:09.0419,0.5,0.8
2016-03-16 14:14:09.0425,0.3,0.9
2016-03-16 14:14:09.0431,0.3,1.0
2016-03-16 14:14:09.0437,0.3,1.0
2016-03-16 14:14:09.0443,0.4,1.2
2016-03-16 14:14:09.0449,0.6,1.4
2016-03-16 14:14:09.0455,0.7,1.6
2016-03-16 14:14:09.0460,1.1,1.8
2016-03-16 14:14:09.0466,1.4,1.9
2016-03-16 14:14:09.0472,1.6,2.1
2016-03-16 14:14:09.0478,1.9,2.1
2016-03-16 14:14:09.0484,2.1,2.2
2016-03-16 14:14:09.0490,2.3,2.4
2016-03-16 14:14:09.0496,2.7,2.6
2016-03-16 14:14:09.0502,2.8,2.7
2016-03-16 14:14:09.0508,2.8,2.6
2016-03-16 14:14:09.0514,2.7,2.7
2016-03-16 14:14:09.0519,2.8,2.6
2016-03-16 14:14:09.0525,2.8,2.6
2016-03-16 14:14:09.0531,3.0,2.6
2016-03-16 14:14:09.0537,3.1,2.8
2016-03-16 14:14:09.0543,3.2,2.9
2016-03-16 14:14:09.0549,3.4,3.0
2016-03-16 14:14:09.0555,3.4,3.1
2016-03-16 14:14:09.0561,3.4,3.2
2016-03-16 14:14:09.0567,3.3,3.3
2016-03-16 14:14:09.0573,3.3,3.3
2016-03-16 14:14:09.0578,3.4,3.3
2016-03-16 14:14:09.0584,3.3,3.4
2016-03-16 14:14:09.0590,3.1,3.3
2016-03-16 14:14:09.0596,2.8,3.2
2016-03-16 14:14:09.0602,2.6,3.2
2016-03-16 14:14:09.0608,2.5,3.2
2016-03-16 14:14:09.0614,2.6,3.1
2016-03-16 14:14:09.0620,2.6,3.1
2016-03-16 14:14:09.0626,2.7,3.1
2016-03-16 14:14:09.0632,2.6,3.0
2016-03-16 14:14:09.0637,2.5,3.0
2016-03-16 14:14:09.0643,2.6,2.9
2016-03-16 14:14:09.0649,2.6,2.9
2016-03-16 14:14:09.0655,2.6,2.8
2016-03-16 14:14:09.0661,2.7,2.8
2016-03-16 14:14:09.0667,2.6,2.7
2016-03-16 14:14:09.0673,2.2,2.5
2016-03-16 14:14:09.0679,1.9,2.4
2016-03-16 14:14:09.0685,1.7,2.3
2016-03-16 14:14:09.0691,1.7,2.4
2016-03-16 14:14:09.0697,1.8,2.4
2016-03-16 14:14:09.0702,1.9,2.4
2016-03-16 14:14:09.0708,1.9,2.4
2016-03-16 14:14:09.0714,1.8,2.4
2016-03-16 14:14:09.0720,1.7,2.4
2016-03-16 14:14:09.0726,1.7,2.3
2016-03-16 14:14:09.0732,1.7,2.4
2016-03-16 14:14:09.0738,1.7,2.4
2016-03-16 14:14:09.0744,1.7,2.5
2016-03-16 14:14:09.0750,1.6,2.4
2016-03-16 14:14:09.0756,1.3,2.2
