TIME,RE,LE
2006-01-23 11:49:42.0000,0.0,0.0
2006-01-23 11:49:42.0006,0.0,0.2
2006-01-23 11:49:42.0012,-0.2,0.4
2006-01-23 11:49:42.0018,-0.2,0.4
2006-01-23 11:49:42.0024,-0.2,0.5
2006-01-23 11:49:42.0030,-0.1,0.5
2006-01-23 11:49:42.0035,0.0,0.5
2006-01-23 11:49:42.0041,0.1,0.5
2006-01-23 11:49:42.0047,0.2,0.5
2006-01-23 11:49:42.0053,0.3,0.4
2006-01-23 11:49:42.0059,0.3,0.5
2006-01-23 11:49:42.0065,0.4,0.5
2006-01-23 11:49:42.0071,0.3,0.4
2006-01-23 11:49:42.0077,0.2,0.3
2006-01-23 11:49:42.0083,0.1,0.4
2006-01-23 11:49:42.0089,0.0,0.2
2006-01-23 11:49:42.0094,-0.4,0.2
2006-01-23 11:49:42.0100,-0.5,0.2
2006-01-23 11:49:42.0106,-0.5,0.1
2006-01-23 11:49:42.0112,-0.4,0.1
2006-01-23 11:49:42.0118,-0.3,0.1
2006-01-23 11:49:42.0124,-0.2,0.1
2006-01-23 11:49:42.0130,0.0,0.0
2006-01-23 11:49:42.0136,0.1,0.0
2006-01-23 11:49:42.0142,0.3,0.0
2006-01-23 11:49:42.0148,0.3,0.0
2006-01-23 11:49:42.0153,0.4,0.0
2006-01-23 11:49:42.0159,0.5,-0.1
2006-01-23 11:49:42.0165,0.5,-0.1
2006-01-23 11:49:42.0171,0.4,-0.2
2006-01-23 11:49:42.0177,0.2,-0.2
2006-01-23 11:49:42.0183,0.1,-0.3
2006-01-23 11:49:42.0189,0.1,-0.3
2006-01-23 11:49:42.0195,0.1,-0.4
2006-01-23 11:49:42.0201,0.3,-0.3
2006-01-23 11:49:42.0207,0.3,-0.3
2006-01-23 11:49:42.0212,0.3,-0.3
2006-01-23 11:49:42.0218,0.4,-0.3
2006-01-23 11:49:42.0224,0.4,-0.2
2006-01-23 11:49:42.0230,0.4,-0.2
2006-01-23 11:49:42.0236,0.3,0.0
2006-01-23 11:49:42.0242,0.3,-0.1
2006-01-23 11:49:42.0248,0.2,-0.2
2006-01-23 11:49:42.0254,0.0,-0.3
2006-01-23 11:49:42.0260,-0.1,-0.4
2006-01-23 11:49:42.0266,-0.2,-0.5
2006-01-23 11:49:42.0272,-0.4,-0.5
2006-01-23 11:49:42.0277,-0.4,-0.6
2006-01-23 11:49:42.0283,-0.3,-0.7
2006-01-23 11:49:42.0289,-0.2,-0.8
2006-01-23 11:49:42.0295,-0.1,-0.9
2006-01-23 11:49:42.0301,0.0,-0.8
2006-01-23 11:49:42.0307,0.0,-0.8
2006-01-23 11:49:42.0313,0.1,-0.7
2006-01-23 11:49:42.0319,0.2,-0.7
2006-01-23 11:49:42.0325,0.4,-0.6
2006-01-23 11:49:42.0331,0.6,-0.5
2006-01-23 11:49:42.0336,0.7,-0.4
2006-01-23 11:49:42.0342,0.7,-0.5
2006-01-23 11:49:42.0348,0.9,-0.5
2006-01-23 11:49:42.0354,1.1,-0.5
2006-01-23 11:49:42.0360,1.3,-0.4
2006-01-23 11:49:42.0366,1.5,-0.2
2006-01-23 11:49:42.0372,1.7,0.0
2006-01-23 11:49:42.0378,1.9,0.1
2006-01-23 11:49:42.0384,2.1,0.4
2006-01-23 11:49:42.0390,2.4,0.6
2006-01-23 11:49:42.0395,2.7,0.9
2006-01-23 11:49:42.0401,3.0,1.1
2006-01-23 11:49:42.0407,3.2,1.3
2006-01-23 11:49:42.0413,3.4,1.3
2006-01-23 11:49:42.0419,3.4,1.4
2006-01-23 11:49:42.0425,3.2,1.4
2006-01-23 11:49:42.0431,3.1,1.5
2006-01-23 11:49:42.0437,3.0,1.4
2006-01-23 11:49:42.0443,3.0,1.5
2006-01-23 11:49:42.0449,3.0,1.5
2006-01-23 11:49:42.0455,3.0,1.6
2006-01-23 11:49:42.0460,3.1,1.6
2006-01-23 11:49:42.0466,3.2,1.7
2006-01-23 11:49:42.0472,3.3,1.8
2006-01-23 11:49:42.0478,3.6,1.8
2006-01-23 11:49:42.0484,3.7,1.9
2006-01-23 11:49:42.0490,3.8,2.0
2006-01-23 11:49:42.0496,3.9,2.0
2006-01-23 11:49:42.0502,4.1,2.1
2006-01-23 11:49:42.0508,4.1,2.1
2006-01-23 11:49:42.0514,4.1,2.1
2006-01-23 11:49:42.0519,4.1,2.1
2006-01-23 11:49:42.0525,4.2,2.1
2006-01-23 11:49:42.0531,4.3,2.1
2006-01-23 11:49:42.0537,4.4,2.1
2006-01-23 11:49:42.0543,4.5,2.1
2006-01-23 11:49:42.0549,4.5,2.1
2006-01-23 11:49:42.0555,4.6,2.1
2006-01-23 11:49:42.0561,4.6,2.1
2006-01-23 11:49:42.0567,4.5,2.1
2006-01-23 11:49:42.0573,4.5,2.1
2006-01-23 11:49:42.0578,4.4,2.1
2006-01-23 11:49:42.0584,4.4,2.1
2006-01-23 11:49:42.0590,4.2,1.9
2006-01-23 11:49:42.0596,3.9,1.8
2006-01-23 11:49:42.0602,3.6,1.6
2006-01-23 11:49:42.0608,3.5,1.5
2006-01-23 11:49:42.0614,3.4,1.4
2006-01-23 11:49:42.0620,3.2,1.4
2006-01-23 11:49:42.0626,3.1,1.3
2006-01-23 11:49:42.0632,3.0,1.2
2006-01-23 11:49:42.0637,2.9,1.1
2006-01-23 11:49:42.0643,2.9,1.0
2006-01-23 11:49:42.0649,2.7,0.9
2006-01-23 11:49:42.0655,2.7,0.7
2006-01-23 11:49:42.0661,2.7,0.5
2006-01-23 11:49:42.0667,2.6,0.4
2006-01-23 11:49:42.0673,2.4,0.1
2006-01-23 11:49:42.0679,2.2,0.0
2006-01-23 11:49:42.0685,2.1,0.0
2006-01-23 11:49:42.0691,2.0,-0.1
2006-01-23 11:49:42.0697,1.9,-0.2
2006-01-23 11:49:42.0702,1.9,-0.2
2006-01-23 11:49:42.0708,1.9,-0.2
2006-01-23 11:49:42.0714,1.8,-0.2
2006-01-23 11:49:42.0720,1.9,-0.2
2006-01-23 11:49:42.0726,1.7,-0.3
2006-01-23 11:49:42.0732,1.8,-0.4
2006-01-23 11:49:42.0738,1.6,-0.5
2006-01-23 11:49:42.0744,1.7,-0.5
2006-01-23 11:49:42.0750,1.6,-0.5
2006-01-23 11:49:42.0756,1.5,-0.6
2006-01-23 11:49:42.0761,1.3,-0.8
2006-01-23 11:49:42.0767,1.2,-0.9
2006-01-23 11:49:42.0773,1.0,-0.9
2006-01-23 11:49:42.0779,0.9,-1.0
2006-01-23 11:49:42.0785,0.9,-1.1
2006-01-23 11:49:42.0791,0.8,-1.0
2006-01-23 11:49:42.0797,0.7,-1.0
2006-01-23 11:49:42.0803,0.7,-1.1
2006-01-23 11:49:42.0809,0.5,-1.1
2006-01-23 11:49:42.0815,0.6,-1.0
2006-01-23 11:49:42.0820,0.5,-1.1
2006-01-23 11:49:42.0826,0.5,-1.2
2006-01-23 11:49:42.0832,0.5,-1.3
2006-01-23 11:49:42.0838,0.4,-1.3
2006-01-23 11:49:42.0844,0.1,-1.4
2006-01-23 11:49:42.0850,0.0,-1.5
2006-01-23 11:49:42.0856,0.0,-1.4
2006-01-23 11:49:42.0862,-0.1,-1.4
2006-01-23 11:49:42.0868,-0.2,-1.5
2006-01-23 11:49:42.0874,-0.1,-1.5
2006-01-23 11:49:42.0880,-0.2,-1.5
2006-01-23 11:49:42.0885,-0.2,-1.4
2006-01-23 11:49:42.0891,-0.1,-1.6
2006-01-23 11:49:42.0897,0.0,-1.7
2006-01-23 11:49:42.0903,-0.1,-1.8
2006-01-23 11:49:42.0909,-0.1,-1.9
