TIME,RE,LE
2016-04-24 09:09:51.0000,0.0,0.0
2016-04-24 09:09:51.0006,0.2,0.3
2016-04-24 09:09:51.0012,0.0,0.1
2016-04-24 09:09:51.0018,0.0,0.0
2016-04-24 09:09:51.0024,0.0,0.2
2016-04-24 09:09:51.0030,0.1,0.4
2016-04-24 09:09:51.0035,0.3,0.6
2016-04-24 09:09:51.0041,0.5,1.0
2016-04-24 09:09:51.0047,0.5,1.0
2016-04-24 09:09:51.0053,0.5,1.1
2016-04-24 09:09:51.0059,0.5,1.2
2016-04-24 09:09:51.0065,0.4,1.2
2016-04-24 09:09:51.0071,0.5,1.3
2016-04-24 09:09:51.0077,0.5,1.4
2016-04-24 09:09:51.0083,0.7,1.4
2016-04-24 09:09:51.0089,0.8,1.2
2016-04-24 09:09:51.0094,0.6,1.0
2016-04-24 09:09:51.0100,0.4,0.9
2016-04-24 09:09:51.0106,0.4,0.9
2016-04-24 09:09:51.0112,0.5,0.9
2016-04-24 09:09:51.0118,0.9,1.0
2016-04-24 09:09:51.0124,1.1,1.0
2016-04-24 09:09:51.0130,1.2,1.0
2016-04-24 09:09:51.0136,1.0,0.6
2016-04-24 09:09:51.0142,0.8,0.5
2016-04-24 09:09:51.0148,0.7,0.4
2016-04-24 09:09:51.0153,0.7,0.4
2016-04-24 09:09:51.0159,0.7,0.2
2016-04-24 09:09:51.0165,0.6,0.1
2016-04-24 09:09:51.0171,0.5,-0.1
2016-04-24 09:09:51.0177,0.1,-0.3
2016-04-24 09:09:51.0183,-0.1,-0.5
2016-04-24 09:09:51.0189,-0.4,-0.4
2016-04-24 09:09:51.0195,-0.4,-0.3
2016-04-24 09:09:51.0201,-0.2,-0.1
2016-04-24 09:09:51.0207,-0.1,0.0
2016-04-24 09:09:51.0212,-0.1,-0.1
2016-04-24 09:09:51.0218,-0.2,-0.1
2016-04-24 09:09:51.0224,-0.4,-0.1
2016-04-24 09:09:51.0230,-0.4,0.0
2016-04-24 09:09:51.0236,-0.4,0.3
2016-04-24 09:09:51.0242,-0.3,0.3
2016-04-24 09:09:51.0248,-0.5,0.2
2016-04-24 09:09:51.0254,-0.7,0.0
2016-04-24 09:09:51.0260,-1.0,-0.2
2016-04-24 09:09:51.0266,-1.4,-0.3
2016-04-24 09:09:51.0272,-1.4,-0.4
2016-04-24 09:09:51.0277,-1.4,-0.6
2016-04-24 09:09:51.0283,-1.3,-0.6
2016-04-24 09:09:51.0289,-1.2,-0.8
2016-04-24 09:09:51.0295,-1.1,-0.8
2016-04-24 09:09:51.0301,-1.2,-1.0
2016-04-24 09:09:51.0307,-1.1,-0.8
2016-04-24 09:09:51.0313,-0.9,-0.8
2016-04-24 09:09:51.0319,-0.6,-0.5
2016-04-24 09:09:51.0325,-0.3,-0.3
2016-04-24 09:09:51.0331,-0.3,-0.3
2016-04-24 09:09:51.0336,-0.2,-0.4
2016-04-24 09:09:51.0342,-0.3,-0.5
2016-04-24 09:09:51.0348,-0.3,-0.3
2016-04-24 09:09:51.0354,-0.1,0.0
2016-04-24 09:09:51.0360,0.0,0.2
2016-04-24 09:09:51.0366,0.2,0.5
2016-04-24 09:09:51.0372,0.3,0.7
2016-04-24 09:09:51.0378,0.6,0.9
2016-04-24 09:09:51.0384,0.7,1.1
2016-04-24 09:09:51.0390,1.0,1.4
2016-04-24 09:09:51.0395,1.3,1.8
2016-04-24 09:09:51.0401,1.7,2.1
2016-04-24 09:09:51.0407,2.1,2.4
2016-04-24 09:09:51.0413,2.3,2.6
2016-04-24 09:09:51.0419,2.6,2.6
