TIME,RE,LE
2007-04-05 11:01:15.0000,0.0,0.0
2007-04-05 11:01:15.0006,0.1,-0.2
2007-04-05 11:01:15.0012,0.0,-0.4
2007-04-05 11:01:15.0018,0.4,-0.2
2007-04-05 11:01:15.0024,0.6,0.0
2007-04-05 11:01:15.0030,0.9,0.1
2007-04-05 11:01:15.0035,1.3,0.3
2007-04-05 11:01:15.0041,1.5,0.4
2007-04-05 11:01:15.0047,1.8,0.6
2007-04-05 11:01:15.0053,2.0,0.6
2007-04-05 11:01:15.0059,2.0,0.7
2007-04-05 11:01:15.0065,2.1,0.8
2007-04-05 11:01:15.0071,1.9,0.7
2007-04-05 11:01:15.0077,1.7,0.6
2007-04-05 11:01:15.0083,1.5,0.5
2007-04-05 11:01:15.0089,1.1,0.0
2007-04-05 11:01:15.0094,0.4,-0.3
2007-04-05 11:01:15.0100,0.0,-0.6
2007-04-05 11:01:15.0106,-0.1,-0.8
2007-04-05 11:01:15.0112,-0.2,-0.8
2007-04-05 11:01:15.0118,-0.3,-0.9
2007-04-05 11:01:15.0124,-0.3,-0.9
2007-04-05 11:01:15.0130,-0.2,-1.0
2007-04-05 11:01:15.0136,-0.1,-1.0
2007-04-05 11:01:15.0142,0.0,-0.9
2007-04-05 11:01:15.0148,0.0,-0.8
2007-04-05 11:01:15.0153,0.0,-0.8
2007-04-05 11:01:15.0159,0.0,-0.7
2007-04-05 11:01:15.0165,-0.1,-0.5
2007-04-05 11:01:15.0171,-0.3,-0.8
2007-04-05 11:01:15.0177,-0.7,-0.9
2007-04-05 11:01:15.0183,-0.8,-0.8
2007-04-05 11:01:15.0189,-0.9,-0.6
2007-04-05 11:01:15.0195,-0.8,-0.2
2007-04-05 11:01:15.0201,-0.7,0.0
2007-04-05 11:01:15.0207,-0.4,0.1
2007-04-05 11:01:15.0212,-0.1,0.3
2007-04-05 11:01:15.0218,0.1,0.5
2007-04-05 11:01:15.0224,0.5,0.6
2007-04-05 11:01:15.0230,0.6,0.5
2007-04-05 11:01:15.0236,0.7,0.5
2007-04-05 11:01:15.0242,0.9,0.5
2007-04-05 11:01:15.0248,0.9,0.5
2007-04-05 11:01:15.0254,0.9,0.2
2007-04-05 11:01:15.0260,0.6,0.0
2007-04-05 11:01:15.0266,0.4,-0.2
2007-04-05 11:01:15.0272,0.3,-0.3
2007-04-05 11:01:15.0277,0.3,-0.3
2007-04-05 11:01:15.0283,0.3,-0.4
2007-04-05 11:01:15.0289,0.1,-0.4
2007-04-05 11:01:15.0295,0.0,-0.4
2007-04-05 11:01:15.0301,0.0,-0.5
2007-04-05 11:01:15.0307,0.0,-0.5
2007-04-05 11:01:15.0313,-0.2,-0.6
2007-04-05 11:01:15.0319,-0.2,-0.8
2007-04-05 11:01:15.0325,-0.4,-1.0
2007-04-05 11:01:15.0331,-0.6,-1.2
2007-04-05 11:01:15.0336,-0.7,-1.6
2007-04-05 11:01:15.0342,-1.2,-2.1
2007-04-05 11:01:15.0348,-1.4,-2.3
2007-04-05 11:01:15.0354,-1.5,-2.4
2007-04-05 11:01:15.0360,-1.4,-2.5
2007-04-05 11:01:15.0366,-1.1,-2.2
2007-04-05 11:01:15.0372,-0.8,-2.1
2007-04-05 11:01:15.0378,-0.6,-1.8
2007-04-05 11:01:15.0384,-0.5,-1.6
