TIME,RE,LE
2018-09-12 12:56:38.0000,0.0,0.0
2018-09-12 12:56:38.0006,0.1,0.0
2018-09-12 12:56:38.0012,0.2,0.1
2018-09-12 12:56:38.0018,0.4,0.4
2018-09-12 12:56:38.0024,0.5,0.5
2018-09-12 12:56:38.0030,0.7,0.6
2018-09-12 12:56:38.0035,0.8,0.5
2018-09-12 12:56:38.0041,0.7,0.5
2018-09-12 12:56:38.0047,0.7,0.4
2018-09-12 12:56:38.0053,0.7,0.3
2018-09-12 12:56:38.0059,0.7,0.2
2018-09-12 12:56:38.0065,0.7,0.1
2018-09-12 12:56:38.0071,0.7,0.1
2018-09-12 12:56:38.0077,0.6,0.0
2018-09-12 12:56:38.0083,0.5,0.1
2018-09-12 12:56:38.0089,0.5,0.2
2018-09-12 12:56:38.0094,0.7,0.5
2018-09-12 12:56:38.0100,0.7,0.6
2018-09-12 12:56:38.0106,0.7,0.6
2018-09-12 12:56:38.0112,0.7,0.6
2018-09-12 12:56:38.0118,0.7,0.6
2018-09-12 12:56:38.0124,0.5,0.5
2018-09-12 12:56:38.0130,0.3,0.5
2018-09-12 12:56:38.0136,0.3,0.3
2018-09-12 12:56:38.0142,0.2,0.1
2018-09-12 12:56:38.0148,0.0,0.0
2018-09-12 12:56:38.0153,0.0,-0.1
2018-09-12 12:56:38.0159,0.0,-0.1
2018-09-12 12:56:38.0165,-0.2,-0.1
2018-09-12 12:56:38.0171,-0.2,0.0
2018-09-12 12:56:38.0177,0.1,0.1
2018-09-12 12:56:38.0183,0.2,0.3
2018-09-12 12:56:38.0189,0.5,0.5
2018-09-12 12:56:38.0195,0.5,0.6
2018-09-12 12:56:38.0201,0.6,0.9
2018-09-12 12:56:38.0207,0.4,0.9
2018-09-12 12:56:38.0212,0.3,1.0
2018-09-12 12:56:38.0218,0.2,0.9
2018-09-12 12:56:38.0224,0.1,0.8
2018-09-12 12:56:38.0230,0.1,0.7
2018-09-12 12:56:38.0236,0.1,0.6
2018-09-12 12:56:38.0242,0.1,0.4
2018-09-12 12:56:38.0248,0.2,0.3
2018-09-12 12:56:38.0254,0.2,0.3
2018-09-12 12:56:38.0260,0.6,0.4
2018-09-12 12:56:38.0266,0.8,0.5
2018-09-12 12:56:38.0272,0.8,0.5
2018-09-12 12:56:38.0277,0.9,0.6
2018-09-12 12:56:38.0283,0.9,0.8
2018-09-12 12:56:38.0289,0.8,0.9
2018-09-12 12:56:38.0295,0.8,1.0
2018-09-12 12:56:38.0301,0.7,1.2
2018-09-12 12:56:38.0307,0.7,1.4
