TIME,RE,LE
2003-07-09 11:23:33.0000,0.0,0.0
2003-07-09 11:23:33.0006,-0.3,-0.2
2003-07-09 11:23:33.0012,-0.4,0.1
2003-07-09 11:23:33.0018,-0.5,0.4
2003-07-09 11:23:33.0024,-0.4,0.8
2003-07-09 11:23:33.0030,-0.1,0.9
2003-07-09 11:23:33.0035,0.0,0.9
2003-07-09 11:23:33.0041,0.2,0.8
2003-07-09 11:23:33.0047,0.4,0.6
2003-07-09 11:23:33.0053,0.4,0.5
2003-07-09 11:23:33.0059,0.2,0.4
2003-07-09 11:23:33.0065,0.2,0.4
2003-07-09 11:23:33.0071,0.1,0.6
2003-07-09 11:23:33.0077,0.1,0.7
2003-07-09 11:23:33.0083,0.0,1.0
2003-07-09 11:23:33.0089,-0.1,1.0
2003-07-09 11:23:33.0094,-0.3,1.1
2003-07-09 11:23:33.0100,-0.4,1.0
2003-07-09 11:23:33.0106,-0.2,1.0
2003-07-09 11:23:33.0112,-0.1,0.9
2003-07-09 11:23:33.0118,-0.2,0.8
2003-07-09 11:23:33.0124,-0.4,0.8
2003-07-09 11:23:33.0130,-0.5,0.7
2003-07-09 11:23:33.0136,-0.6,0.8
2003-07-09 11:23:33.0142,-0.6,0.8
2003-07-09 11:23:33.0148,-0.8,0.8
2003-07-09 11:23:33.0153,-0.9,1.0
2003-07-09 11:23:33.0159,-0.9,1.0
2003-07-09 11:23:33.0165,-0.9,1.0
2003-07-09 11:23:33.0171,-0.9,0.9
2003-07-09 11:23:33.0177,-0.9,0.7
2003-07-09 11:23:33.0183,-0.8,0.4
2003-07-09 11:23:33.0189,-0.7,0.2
2003-07-09 11:23:33.0195,-0.5,0.1
2003-07-09 11:23:33.0201,-0.2,0.0
2003-07-09 11:23:33.0207,0.0,-0.1
2003-07-09 11:23:33.0212,0.2,-0.2
2003-07-09 11:23:33.0218,0.3,-0.3
2003-07-09 11:23:33.0224,0.1,-0.4
2003-07-09 11:23:33.0230,0.0,-0.4
2003-07-09 11:23:33.0236,-0.4,-0.6
2003-07-09 11:23:33.0242,-0.8,-0.6
2003-07-09 11:23:33.0248,-1.2,-0.6
2003-07-09 11:23:33.0254,-1.4,-0.8
2003-07-09 11:23:33.0260,-1.7,-0.9
2003-07-09 11:23:33.0266,-1.9,-1.1
2003-07-09 11:23:33.0272,-1.9,-1.3
2003-07-09 11:23:33.0277,-2.0,-1.4
2003-07-09 11:23:33.0283,-1.8,-1.4
2003-07-09 11:23:33.0289,-1.7,-1.4
2003-07-09 11:23:33.0295,-1.5,-1.3
2003-07-09 11:23:33.0301,-1.3,-1.1
2003-07-09 11:23:33.0307,-1.2,-0.9
2003-07-09 11:23:33.0313,-1.0,-0.8
2003-07-09 11:23:33.0319,-1.1,-0.8
2003-07-09 11:23:33.0325,-1.1,-0.9
2003-07-09 11:23:33.0331,-1.1,-0.8
2003-07-09 11:23:33.0336,-0.9,-0.8
2003-07-09 11:23:33.0342,-0.7,-0.5
2003-07-09 11:23:33.0348,-0.5,-0.3
2003-07-09 11:23:33.0354,-0.3,0.0
2003-07-09 11:23:33.0360,-0.1,0.3
2003-07-09 11:23:33.0366,0.1,0.7
2003-07-09 11:23:33.0372,0.2,1.0
2003-07-09 11:23:33.0378,0.4,1.2
2003-07-09 11:23:33.0384,0.6,1.2
2003-07-09 11:23:33.0390,0.7,1.2
2003-07-09 11:23:33.0395,0.8,1.2
2003-07-09 11:23:33.0401,0.8,1.3
2003-07-09 11:23:33.0407,0.8,1.4
2003-07-09 11:23:33.0413,0.9,1.6
2003-07-09 11:23:33.0419,1.0,1.8
2003-07-09 11:23:33.0425,1.0,1.9
2003-07-09 11:23:33.0431,0.9,2.0
2003-07-09 11:23:33.0437,1.0,2.1
2003-07-09 11:23:33.0443,1.2,2.1
2003-07-09 11:23:33.0449,1.4,2.1
2003-07-09 11:23:33.0455,1.6,2.1
2003-07-09 11:23:33.0460,1.7,2.3
2003-07-09 11:23:33.0466,1.9,2.4
2003-07-09 11:23:33.0472,2.0,2.7
2003-07-09 11:23:33.0478,2.0,2.8
2003-07-09 11:23:33.0484,2.0,3.1
2003-07-09 11:23:33.0490,2.1,3.5
2003-07-09 11:23:33.0496,2.1,3.7
2003-07-09 11:23:33.0502,2.2,4.0
