TIME,RE,LE
2003-02-26 13:28:40.0000,0.0,0.0
2003-02-26 13:28:40.0006,0.0,0.2
2003-02-26 13:28:40.0012,0.0,0.1
2003-02-26 13:28:40.0018,0.0,0.2
2003-02-26 13:28:40.0024,-0.1,0.2
2003-02-26 13:28:40.0030,-0.2,0.3
2003-02-26 13:28:40.0035,-0.2,0.4
2003-02-26 13:28:40.0041,-0.1,0.7
2003-02-26 13:28:40.0047,0.0,0.8
2003-02-26 13:28:40.0053,0.0,1.0
2003-02-26 13:28:40.0059,0.3,1.2
2003-02-26 13:28:40.0065,0.5,1.2
2003-02-26 13:28:40.0071,0.7,1.4
2003-02-26 13:28:40.0077,0.7,1.4
2003-02-26 13:28:40.0083,0.6,1.4
2003-02-26 13:28:40.0089,0.4,1.3
2003-02-26 13:28:40.0094,0.1,1.2
2003-02-26 13:28:40.0100,-0.1,1.1
2003-02-26 13:28:40.0106,-0.3,1.0
2003-02-26 13:28:40.0112,-0.5,1.1
2003-02-26 13:28:40.0118,-0.4,1.1
2003-02-26 13:28:40.0124,-0.2,1.0
2003-02-26 13:28:40.0130,-0.1,1.1
2003-02-26 13:28:40.0136,0.0,0.9
2003-02-26 13:28:40.0142,0.0,0.8
2003-02-26 13:28:40.0148,0.0,0.5
2003-02-26 13:28:40.0153,-0.2,0.3
2003-02-26 13:28:40.0159,-0.4,0.0
2003-02-26 13:28:40.0165,-0.6,0.0
2003-02-26 13:28:40.0171,-0.7,-0.1
2003-02-26 13:28:40.0177,-0.9,-0.1
2003-02-26 13:28:40.0183,-0.8,0.0
2003-02-26 13:28:40.0189,-0.7,0.0
2003-02-26 13:28:40.0195,-0.6,0.0
2003-02-26 13:28:40.0201,-0.5,0.0
2003-02-26 13:28:40.0207,-0.3,0.0
2003-02-26 13:28:40.0212,-0.4,-0.1
2003-02-26 13:28:40.0218,-0.6,-0.2
2003-02-26 13:28:40.0224,-0.9,-0.3
2003-02-26 13:28:40.0230,-1.0,-0.4
2003-02-26 13:28:40.0236,-1.3,-0.4
2003-02-26 13:28:40.0242,-1.4,-0.4
2003-02-26 13:28:40.0248,-1.3,-0.3
2003-02-26 13:28:40.0254,-1.3,-0.2
2003-02-26 13:28:40.0260,-1.2,-0.1
2003-02-26 13:28:40.0266,-1.0,-0.1
2003-02-26 13:28:40.0272,-1.0,-0.2
2003-02-26 13:28:40.0277,-1.0,-0.2
2003-02-26 13:28:40.0283,-1.1,-0.2
2003-02-26 13:28:40.0289,-1.3,-0.3
2003-02-26 13:28:40.0295,-1.4,-0.4
2003-02-26 13:28:40.0301,-1.7,-0.5
2003-02-26 13:28:40.0307,-1.7,-0.4
2003-02-26 13:28:40.0313,-1.7,-0.4
2003-02-26 13:28:40.0319,-1.5,-0.2
2003-02-26 13:28:40.0325,-1.2,-0.1
2003-02-26 13:28:40.0331,-1.0,0.0
2003-02-26 13:28:40.0336,-0.9,0.0
2003-02-26 13:28:40.0342,-0.9,0.0
2003-02-26 13:28:40.0348,-1.0,0.0
2003-02-26 13:28:40.0354,-1.1,-0.2
2003-02-26 13:28:40.0360,-1.2,-0.3
2003-02-26 13:28:40.0366,-1.3,-0.3
2003-02-26 13:28:40.0372,-1.4,-0.4
2003-02-26 13:28:40.0378,-1.5,-0.4
2003-02-26 13:28:40.0384,-1.4,-0.3
2003-02-26 13:28:40.0390,-1.3,-0.3
2003-02-26 13:28:40.0395,-1.1,-0.2
2003-02-26 13:28:40.0401,-0.8,-0.1
2003-02-26 13:28:40.0407,-0.7,0.0
2003-02-26 13:28:40.0413,-0.6,0.1
2003-02-26 13:28:40.0419,-0.6,0.4
2003-02-26 13:28:40.0425,-0.6,0.5
2003-02-26 13:28:40.0431,-0.5,0.8
2003-02-26 13:28:40.0437,-0.4,1.0
2003-02-26 13:28:40.0443,-0.2,1.3
2003-02-26 13:28:40.0449,0.0,1.6
2003-02-26 13:28:40.0455,0.4,1.9
2003-02-26 13:28:40.0460,0.7,2.1
2003-02-26 13:28:40.0466,1.0,2.3
2003-02-26 13:28:40.0472,1.1,2.4
2003-02-26 13:28:40.0478,1.1,2.5
2003-02-26 13:28:40.0484,1.0,2.5
2003-02-26 13:28:40.0490,0.8,2.4
2003-02-26 13:28:40.0496,0.5,2.3
2003-02-26 13:28:40.0502,0.3,2.2
2003-02-26 13:28:40.0508,0.0,2.2
2003-02-26 13:28:40.0514,0.0,2.2
2003-02-26 13:28:40.0519,0.0,2.2
2003-02-26 13:28:40.0525,0.0,2.2
2003-02-26 13:28:40.0531,0.1,2.1
2003-02-26 13:28:40.0537,0.2,2.0
2003-02-26 13:28:40.0543,0.2,1.8
2003-02-26 13:28:40.0549,0.2,1.7
2003-02-26 13:28:40.0555,0.0,1.5
2003-02-26 13:28:40.0561,-0.2,1.3
2003-02-26 13:28:40.0567,-0.4,1.0
2003-02-26 13:28:40.0573,-0.6,0.9
2003-02-26 13:28:40.0578,-0.7,0.8
2003-02-26 13:28:40.0584,-0.8,0.8
2003-02-26 13:28:40.0590,-0.9,0.7
2003-02-26 13:28:40.0596,-1.0,0.7
2003-02-26 13:28:40.0602,-1.2,0.7
2003-02-26 13:28:40.0608,-1.3,0.8
2003-02-26 13:28:40.0614,-1.6,0.7
2003-02-26 13:28:40.0620,-1.9,0.7
2003-02-26 13:28:40.0626,-2.1,0.5
2003-02-26 13:28:40.0632,-2.2,0.4
2003-02-26 13:28:40.0637,-2.4,0.4
2003-02-26 13:28:40.0643,-2.4,0.4
2003-02-26 13:28:40.0649,-2.4,0.4
2003-02-26 13:28:40.0655,-2.2,0.4
2003-02-26 13:28:40.0661,-2.1,0.4
2003-02-26 13:28:40.0667,-2.1,0.4
2003-02-26 13:28:40.0673,-2.1,0.4
2003-02-26 13:28:40.0679,-2.2,0.3
2003-02-26 13:28:40.0685,-2.4,0.1
2003-02-26 13:28:40.0691,-2.7,-0.1
