TIME,RE,LE
2014-12-05 11:24:18.0000,0.0,0.0
2014-12-05 11:24:18.0006,-0.2,0.4
2014-12-05 11:24:18.0012,-0.5,0.5
2014-12-05 11:24:18.0018,-0.5,0.5
2014-12-05 11:24:18.0024,-0.4,0.3
2014-12-05 11:24:18.0030,-0.2,0.3
2014-12-05 11:24:18.0035,0.0,0.2
2014-12-05 11:24:18.0041,0.3,0.2
2014-12-05 11:24:18.0047,0.7,0.2
2014-12-05 11:24:18.0053,0.9,0.1
2014-12-05 11:24:18.0059,1.0,0.2
2014-12-05 11:24:18.0065,1.0,0.3
2014-12-05 11:24:18.0071,0.9,0.4
2014-12-05 11:24:18.0077,0.9,0.5
2014-12-05 11:24:18.0083,1.0,0.7
2014-12-05 11:24:18.0089,0.9,0.8
2014-12-05 11:24:18.0094,0.7,1.0
2014-12-05 11:24:18.0100,0.7,1.1
2014-12-05 11:24:18.0106,0.8,1.1
2014-12-05 11:24:18.0112,0.8,1.2
2014-12-05 11:24:18.0118,1.0,1.2
2014-12-05 11:24:18.0124,1.0,1.1
2014-12-05 11:24:18.0130,1.2,1.1
2014-12-05 11:24:18.0136,1.3,1.0
2014-12-05 11:24:18.0142,1.4,1.1
2014-12-05 11:24:18.0148,1.4,1.0
2014-12-05 11:24:18.0153,1.4,0.9
2014-12-05 11:24:18.0159,1.6,0.8
2014-12-05 11:24:18.0165,1.8,0.8
2014-12-05 11:24:18.0171,1.7,0.8
2014-12-05 11:24:18.0177,1.3,0.8
2014-12-05 11:24:18.0183,1.2,0.8
2014-12-05 11:24:18.0189,1.2,0.7
2014-12-05 11:24:18.0195,1.2,0.6
2014-12-05 11:24:18.0201,1.3,0.4
2014-12-05 11:24:18.0207,1.3,0.3
2014-12-05 11:24:18.0212,1.3,0.2
2014-12-05 11:24:18.0218,1.3,0.2
2014-12-05 11:24:18.0224,1.3,0.2
2014-12-05 11:24:18.0230,1.3,0.1
2014-12-05 11:24:18.0236,1.3,0.1
2014-12-05 11:24:18.0242,1.3,0.3
2014-12-05 11:24:18.0248,1.4,0.4
2014-12-05 11:24:18.0254,1.3,0.5
2014-12-05 11:24:18.0260,0.9,0.6
2014-12-05 11:24:18.0266,0.6,0.7
2014-12-05 11:24:18.0272,0.4,0.6
2014-12-05 11:24:18.0277,0.4,0.7
2014-12-05 11:24:18.0283,0.5,0.5
2014-12-05 11:24:18.0289,0.5,0.5
2014-12-05 11:24:18.0295,0.5,0.5
2014-12-05 11:24:18.0301,0.6,0.4
2014-12-05 11:24:18.0307,0.6,0.3
2014-12-05 11:24:18.0313,0.6,0.4
2014-12-05 11:24:18.0319,0.7,0.3
2014-12-05 11:24:18.0325,0.9,0.2
2014-12-05 11:24:18.0331,0.9,0.2
2014-12-05 11:24:18.0336,1.0,0.1
2014-12-05 11:24:18.0342,0.8,0.2
2014-12-05 11:24:18.0348,0.5,0.1
2014-12-05 11:24:18.0354,0.4,0.0
2014-12-05 11:24:18.0360,0.4,0.0
2014-12-05 11:24:18.0366,0.5,0.0
2014-12-05 11:24:18.0372,0.6,0.0
2014-12-05 11:24:18.0378,0.6,0.0
2014-12-05 11:24:18.0384,0.6,0.0
2014-12-05 11:24:18.0390,0.7,-0.1
2014-12-05 11:24:18.0395,0.7,-0.1
2014-12-05 11:24:18.0401,0.7,0.0
2014-12-05 11:24:18.0407,0.9,0.0
2014-12-05 11:24:18.0413,0.9,0.0
2014-12-05 11:24:18.0419,0.9,0.1
2014-12-05 11:24:18.0425,0.6,0.1
2014-12-05 11:24:18.0431,0.5,0.0
2014-12-05 11:24:18.0437,0.4,0.0
2014-12-05 11:24:18.0443,0.4,0.0
2014-12-05 11:24:18.0449,0.6,-0.1
2014-12-05 11:24:18.0455,0.6,-0.3
2014-12-05 11:24:18.0460,0.5,-0.3
2014-12-05 11:24:18.0466,0.6,-0.3
2014-12-05 11:24:18.0472,0.6,-0.2
2014-12-05 11:24:18.0478,0.8,-0.3
2014-12-05 11:24:18.0484,1.0,-0.3
2014-12-05 11:24:18.0490,1.1,-0.4
2014-12-05 11:24:18.0496,1.1,-0.4
2014-12-05 11:24:18.0502,1.2,-0.4
2014-12-05 11:24:18.0508,1.0,-0.3
2014-12-05 11:24:18.0514,0.9,-0.2
2014-12-05 11:24:18.0519,1.0,-0.2
2014-12-05 11:24:18.0525,1.1,-0.2
2014-12-05 11:24:18.0531,1.3,-0.2
2014-12-05 11:24:18.0537,1.4,-0.2
2014-12-05 11:24:18.0543,1.6,-0.3
2014-12-05 11:24:18.0549,1.6,-0.3
2014-12-05 11:24:18.0555,1.6,-0.4
