TIME,RE,LE
2007-09-27 10:34:30.0000,0.0,0.0
2007-09-27 10:34:30.0006,-0.2,-0.2
2007-09-27 10:34:30.0012,-0.8,-0.1
2007-09-27 10:34:30.0018,-1.0,-0.1
2007-09-27 10:34:30.0024,-1.0,0.0
2007-09-27 10:34:30.0030,-1.0,0.0
2007-09-27 10:34:30.0035,-0.9,0.1
2007-09-27 10:34:30.0041,-0.7,0.1
2007-09-27 10:34:30.0047,-0.5,0.3
2007-09-27 10:34:30.0053,-0.4,0.4
2007-09-27 10:34:30.0059,-0.4,0.4
2007-09-27 10:34:30.0065,-0.2,0.4
2007-09-27 10:34:30.0071,-0.1,0.4
2007-09-27 10:34:30.0077,0.0,0.3
2007-09-27 10:34:30.0083,0.1,0.2
2007-09-27 10:34:30.0089,0.0,0.1
2007-09-27 10:34:30.0094,-0.1,0.0
2007-09-27 10:34:30.0100,0.0,-0.1
2007-09-27 10:34:30.0106,0.0,-0.2
2007-09-27 10:34:30.0112,0.1,-0.3
2007-09-27 10:34:30.0118,0.2,-0.2
2007-09-27 10:34:30.0124,0.3,-0.1
2007-09-27 10:34:30.0130,0.4,-0.1
2007-09-27 10:34:30.0136,0.5,-0.1
2007-09-27 10:34:30.0142,0.6,-0.2
2007-09-27 10:34:30.0148,0.6,-0.3
2007-09-27 10:34:30.0153,0.6,-0.3
2007-09-27 10:34:30.0159,0.5,-0.3
2007-09-27 10:34:30.0165,0.5,-0.3
2007-09-27 10:34:30.0171,0.3,-0.4
2007-09-27 10:34:30.0177,0.0,-0.3
2007-09-27 10:34:30.0183,-0.2,-0.2
2007-09-27 10:34:30.0189,-0.4,-0.2
2007-09-27 10:34:30.0195,-0.4,-0.1
2007-09-27 10:34:30.0201,-0.6,0.0
2007-09-27 10:34:30.0207,-0.6,-0.1
2007-09-27 10:34:30.0212,-0.7,-0.1
2007-09-27 10:34:30.0218,-0.7,-0.1
2007-09-27 10:34:30.0224,-0.7,-0.1
2007-09-27 10:34:30.0230,-0.7,-0.2
2007-09-27 10:34:30.0236,-0.8,-0.3
2007-09-27 10:34:30.0242,-0.8,-0.3
2007-09-27 10:34:30.0248,-0.9,-0.3
2007-09-27 10:34:30.0254,-1.0,-0.3
2007-09-27 10:34:30.0260,-1.3,-0.2
2007-09-27 10:34:30.0266,-1.3,-0.2
2007-09-27 10:34:30.0272,-1.3,0.0
2007-09-27 10:34:30.0277,-1.1,0.1
2007-09-27 10:34:30.0283,-0.8,0.2
2007-09-27 10:34:30.0289,-0.7,0.2
2007-09-27 10:34:30.0295,-0.5,0.2
2007-09-27 10:34:30.0301,-0.1,0.3
2007-09-27 10:34:30.0307,0.0,0.3
2007-09-27 10:34:30.0313,0.1,0.2
2007-09-27 10:34:30.0319,0.2,0.2
2007-09-27 10:34:30.0325,0.4,0.2
2007-09-27 10:34:30.0331,0.4,0.1
2007-09-27 10:34:30.0336,0.4,0.0
2007-09-27 10:34:30.0342,0.0,-0.2
2007-09-27 10:34:30.0348,-0.1,-0.4
2007-09-27 10:34:30.0354,-0.3,-0.5
2007-09-27 10:34:30.0360,-0.4,-0.6
2007-09-27 10:34:30.0366,-0.6,-0.6
2007-09-27 10:34:30.0372,-0.7,-0.7
2007-09-27 10:34:30.0378,-0.9,-0.6
2007-09-27 10:34:30.0384,-0.9,-0.7
2007-09-27 10:34:30.0390,-1.0,-0.7
2007-09-27 10:34:30.0395,-1.1,-0.6
2007-09-27 10:34:30.0401,-1.2,-0.5
2007-09-27 10:34:30.0407,-1.3,-0.4
2007-09-27 10:34:30.0413,-1.3,-0.3
2007-09-27 10:34:30.0419,-1.3,-0.4
2007-09-27 10:34:30.0425,-1.7,-0.5
2007-09-27 10:34:30.0431,-2.0,-0.5
2007-09-27 10:34:30.0437,-2.1,-0.5
2007-09-27 10:34:30.0443,-2.1,-0.6
2007-09-27 10:34:30.0449,-2.0,-0.5
2007-09-27 10:34:30.0455,-2.1,-0.6
2007-09-27 10:34:30.0460,-2.0,-0.6
2007-09-27 10:34:30.0466,-1.9,-0.7
2007-09-27 10:34:30.0472,-1.8,-0.9
2007-09-27 10:34:30.0478,-1.7,-1.0
2007-09-27 10:34:30.0484,-1.4,-1.2
2007-09-27 10:34:30.0490,-1.4,-1.2
2007-09-27 10:34:30.0496,-1.2,-1.2
2007-09-27 10:34:30.0502,-1.0,-1.3
2007-09-27 10:34:30.0508,-1.2,-1.3
2007-09-27 10:34:30.0514,-1.2,-1.3
2007-09-27 10:34:30.0519,-1.2,-1.3
2007-09-27 10:34:30.0525,-1.2,-1.4
2007-09-27 10:34:30.0531,-1.0,-1.3
2007-09-27 10:34:30.0537,-1.0,-1.2
2007-09-27 10:34:30.0543,-0.9,-1.1
2007-09-27 10:34:30.0549,-0.9,-0.9
2007-09-27 10:34:30.0555,-0.8,-0.8
2007-09-27 10:34:30.0561,-0.9,-0.7
2007-09-27 10:34:30.0567,-0.8,-0.7
2007-09-27 10:34:30.0573,-0.9,-0.7
2007-09-27 10:34:30.0578,-0.9,-0.8
2007-09-27 10:34:30.0584,-1.1,-0.8
2007-09-27 10:34:30.0590,-1.5,-0.9
2007-09-27 10:34:30.0596,-2.0,-0.8
2007-09-27 10:34:30.0602,-2.1,-0.9
2007-09-27 10:34:30.0608,-2.2,-1.0
2007-09-27 10:34:30.0614,-2.3,-1.0
2007-09-27 10:34:30.0620,-2.3,-1.2
2007-09-27 10:34:30.0626,-2.4,-1.3
