TIME,RE,LE
2005-04-06 11:58:23.0000,0.0,0.0
2005-04-06 11:58:23.0006,0.0,-0.4
2005-04-06 11:58:23.0012,-0.2,-0.6
2005-04-06 11:58:23.0018,-0.2,-0.8
2005-04-06 11:58:23.0024,-0.3,-0.8
2005-04-06 11:58:23.0030,-0.3,-0.9
2005-04-06 11:58:23.0035,-0.3,-0.8
2005-04-06 11:58:23.0041,-0.4,-0.9
2005-04-06 11:58:23.0047,-0.5,-0.9
2005-04-06 11:58:23.0053,-0.6,-1.1
2005-04-06 11:58:23.0059,-0.6,-1.1
2005-04-06 11:58:23.0065,-0.6,-1.1
2005-04-06 11:58:23.0071,-0.7,-1.3
2005-04-06 11:58:23.0077,-0.7,-1.2
2005-04-06 11:58:23.0083,-0.7,-1.3
2005-04-06 11:58:23.0089,-0.7,-1.5
2005-04-06 11:58:23.0094,-0.9,-1.7
2005-04-06 11:58:23.0100,-0.8,-1.7
2005-04-06 11:58:23.0106,-0.7,-1.7
2005-04-06 11:58:23.0112,-0.7,-1.6
2005-04-06 11:58:23.0118,-0.5,-1.5
2005-04-06 11:58:23.0124,-0.5,-1.3
2005-04-06 11:58:23.0130,-0.4,-1.2
2005-04-06 11:58:23.0136,-0.3,-0.9
2005-04-06 11:58:23.0142,-0.2,-0.8
2005-04-06 11:58:23.0148,-0.1,-0.6
2005-04-06 11:58:23.0153,-0.1,-0.5
2005-04-06 11:58:23.0159,-0.1,-0.4
2005-04-06 11:58:23.0165,-0.1,-0.3
2005-04-06 11:58:23.0171,-0.1,-0.4
2005-04-06 11:58:23.0177,-0.3,-0.7
2005-04-06 11:58:23.0183,-0.3,-0.8
2005-04-06 11:58:23.0189,-0.4,-0.9
2005-04-06 11:58:23.0195,-0.3,-1.1
2005-04-06 11:58:23.0201,-0.3,-1.1
2005-04-06 11:58:23.0207,-0.3,-1.1
2005-04-06 11:58:23.0212,-0.3,-1.2
2005-04-06 11:58:23.0218,-0.4,-1.3
2005-04-06 11:58:23.0224,-0.6,-1.4
2005-04-06 11:58:23.0230,-0.7,-1.5
2005-04-06 11:58:23.0236,-0.8,-1.6
2005-04-06 11:58:23.0242,-0.9,-1.7
2005-04-06 11:58:23.0248,-0.9,-1.7
2005-04-06 11:58:23.0254,-1.0,-1.9
2005-04-06 11:58:23.0260,-1.2,-2.2
2005-04-06 11:58:23.0266,-1.3,-2.3
2005-04-06 11:58:23.0272,-1.3,-2.4
2005-04-06 11:58:23.0277,-1.3,-2.3
2005-04-06 11:58:23.0283,-1.3,-2.4
2005-04-06 11:58:23.0289,-1.4,-2.3
2005-04-06 11:58:23.0295,-1.3,-2.2
2005-04-06 11:58:23.0301,-1.3,-2.1
2005-04-06 11:58:23.0307,-1.1,-2.1
2005-04-06 11:58:23.0313,-0.9,-1.9
2005-04-06 11:58:23.0319,-0.8,-1.6
2005-04-06 11:58:23.0325,-0.5,-1.4
2005-04-06 11:58:23.0331,-0.4,-1.2
2005-04-06 11:58:23.0336,-0.3,-1.1
2005-04-06 11:58:23.0342,-0.5,-1.1
2005-04-06 11:58:23.0348,-0.5,-1.1
2005-04-06 11:58:23.0354,-0.5,-0.8
2005-04-06 11:58:23.0360,-0.4,-0.6
2005-04-06 11:58:23.0366,-0.4,-0.4
2005-04-06 11:58:23.0372,-0.2,0.0
2005-04-06 11:58:23.0378,-0.1,0.1
2005-04-06 11:58:23.0384,0.0,0.4
2005-04-06 11:58:23.0390,0.1,0.7
2005-04-06 11:58:23.0395,0.3,1.0
2005-04-06 11:58:23.0401,0.4,1.1
2005-04-06 11:58:23.0407,0.4,1.3
2005-04-06 11:58:23.0413,0.5,1.2
2005-04-06 11:58:23.0419,0.6,1.2
2005-04-06 11:58:23.0425,0.4,0.8
2005-04-06 11:58:23.0431,0.2,0.7
2005-04-06 11:58:23.0437,0.2,0.5
2005-04-06 11:58:23.0443,0.2,0.5
2005-04-06 11:58:23.0449,0.2,0.5
2005-04-06 11:58:23.0455,0.3,0.5
2005-04-06 11:58:23.0460,0.4,0.6
2005-04-06 11:58:23.0466,0.4,0.7
2005-04-06 11:58:23.0472,0.6,0.9
2005-04-06 11:58:23.0478,0.7,1.2
2005-04-06 11:58:23.0484,0.9,1.3
2005-04-06 11:58:23.0490,1.0,1.5
2005-04-06 11:58:23.0496,1.1,1.6
2005-04-06 11:58:23.0502,1.2,1.5
2005-04-06 11:58:23.0508,1.1,1.3
2005-04-06 11:58:23.0514,1.0,1.2
2005-04-06 11:58:23.0519,1.0,1.3
2005-04-06 11:58:23.0525,1.1,1.3
2005-04-06 11:58:23.0531,1.1,1.5
2005-04-06 11:58:23.0537,1.2,1.6
2005-04-06 11:58:23.0543,1.2,1.9
2005-04-06 11:58:23.0549,1.3,2.0
2005-04-06 11:58:23.0555,1.3,2.1
2005-04-06 11:58:23.0561,1.3,2.3
2005-04-06 11:58:23.0567,1.4,2.4
2005-04-06 11:58:23.0573,1.4,2.5
2005-04-06 11:58:23.0578,1.4,2.5
2005-04-06 11:58:23.0584,1.5,2.5
2005-04-06 11:58:23.0590,1.4,2.2
2005-04-06 11:58:23.0596,1.3,2.1
2005-04-06 11:58:23.0602,1.1,2.0
2005-04-06 11:58:23.0608,1.0,1.8
2005-04-06 11:58:23.0614,0.9,1.7
2005-04-06 11:58:23.0620,0.7,1.6
2005-04-06 11:58:23.0626,0.6,1.3
2005-04-06 11:58:23.0632,0.5,1.1
2005-04-06 11:58:23.0637,0.3,1.0
2005-04-06 11:58:23.0643,0.2,0.7
2005-04-06 11:58:23.0649,0.1,0.5
2005-04-06 11:58:23.0655,0.0,0.3
2005-04-06 11:58:23.0661,0.0,0.2
2005-04-06 11:58:23.0667,-0.1,0.0
2005-04-06 11:58:23.0673,-0.3,-0.2
2005-04-06 11:58:23.0679,-0.6,-0.4
2005-04-06 11:58:23.0685,-0.7,-0.5
2005-04-06 11:58:23.0691,-0.8,-0.3
2005-04-06 11:58:23.0697,-0.8,-0.1
2005-04-06 11:58:23.0702,-0.8,0.0
2005-04-06 11:58:23.0708,-0.7,0.1
2005-04-06 11:58:23.0714,-0.6,0.3
2005-04-06 11:58:23.0720,-0.5,0.4
2005-04-06 11:58:23.0726,-0.5,0.6
2005-04-06 11:58:23.0732,-0.5,0.7
2005-04-06 11:58:23.0738,-0.4,0.7
2005-04-06 11:58:23.0744,-0.5,0.8
2005-04-06 11:58:23.0750,-0.5,0.8
2005-04-06 11:58:23.0756,-0.6,0.7
2005-04-06 11:58:23.0761,-0.9,0.6
2005-04-06 11:58:23.0767,-0.9,0.6
2005-04-06 11:58:23.0773,-0.9,0.6
2005-04-06 11:58:23.0779,-1.1,0.7
2005-04-06 11:58:23.0785,-1.1,0.8
2005-04-06 11:58:23.0791,-1.0,0.8
2005-04-06 11:58:23.0797,-1.1,0.7
2005-04-06 11:58:23.0803,-1.2,0.7
2005-04-06 11:58:23.0809,-1.3,0.6
2005-04-06 11:58:23.0815,-1.5,0.6
2005-04-06 11:58:23.0820,-1.5,0.4
2005-04-06 11:58:23.0826,-1.7,0.4
2005-04-06 11:58:23.0832,-1.9,0.2
2005-04-06 11:58:23.0838,-2.0,0.0
2005-04-06 11:58:23.0844,-2.1,-0.3
2005-04-06 11:58:23.0850,-2.4,-0.3
2005-04-06 11:58:23.0856,-2.3,-0.4
2005-04-06 11:58:23.0862,-2.4,-0.5
2005-04-06 11:58:23.0868,-2.5,-0.5
2005-04-06 11:58:23.0874,-2.5,-0.5
2005-04-06 11:58:23.0880,-2.5,-0.6
2005-04-06 11:58:23.0885,-2.6,-0.6
2005-04-06 11:58:23.0891,-2.6,-0.6
2005-04-06 11:58:23.0897,-2.7,-0.7
2005-04-06 11:58:23.0903,-2.8,-0.8
2005-04-06 11:58:23.0909,-2.9,-0.9
2005-04-06 11:58:23.0915,-2.9,-0.9
2005-04-06 11:58:23.0921,-2.9,-1.1
2005-04-06 11:58:23.0927,-3.2,-1.2
2005-04-06 11:58:23.0933,-3.3,-1.2
2005-04-06 11:58:23.0939,-3.4,-1.1
2005-04-06 11:58:23.0944,-3.4,-1.1
2005-04-06 11:58:23.0950,-3.3,-0.8
2005-04-06 11:58:23.0956,-3.3,-0.6
2005-04-06 11:58:23.0962,-3.1,-0.4
2005-04-06 11:58:23.0968,-3.0,-0.2
2005-04-06 11:58:23.0974,-2.9,-0.1
2005-04-06 11:58:23.0980,-2.8,-0.1
2005-04-06 11:58:23.0986,-2.8,-0.1
2005-04-06 11:58:23.0992,-2.8,0.0
2005-04-06 11:58:23.0998,-2.9,-0.1
2005-04-06 11:58:23.1003,-3.1,-0.3
2005-04-06 11:58:23.1009,-3.4,-0.7
2005-04-06 11:58:23.1015,-3.6,-0.9
2005-04-06 11:58:23.1021,-3.8,-0.9
2005-04-06 11:58:23.1027,-3.9,-1.0
2005-04-06 11:58:23.1033,-4.0,-0.9
2005-04-06 11:58:23.1039,-3.9,-0.9
2005-04-06 11:58:23.1045,-4.0,-0.9
2005-04-06 11:58:23.1051,-4.0,-0.9
2005-04-06 11:58:23.1057,-4.0,-0.8
2005-04-06 11:58:23.1062,-4.0,-0.9
2005-04-06 11:58:23.1068,-4.0,-0.9
2005-04-06 11:58:23.1074,-4.0,-0.9
2005-04-06 11:58:23.1080,-4.0,-0.9
2005-04-06 11:58:23.1086,-4.0,-1.1
2005-04-06 11:58:23.1092,-4.1,-1.4
2005-04-06 11:58:23.1098,-4.2,-1.5
2005-04-06 11:58:23.1104,-4.1,-1.4
2005-04-06 11:58:23.1110,-4.0,-1.4
2005-04-06 11:58:23.1116,-4.0,-1.3
2005-04-06 11:58:23.1122,-3.8,-1.2
2005-04-06 11:58:23.1127,-3.5,-1.1
2005-04-06 11:58:23.1133,-3.4,-0.9
2005-04-06 11:58:23.1139,-3.3,-0.8
2005-04-06 11:58:23.1145,-3.2,-0.6
2005-04-06 11:58:23.1151,-3.1,-0.4
2005-04-06 11:58:23.1157,-3.0,-0.3
2005-04-06 11:58:23.1163,-3.0,-0.2
2005-04-06 11:58:23.1169,-3.0,-0.2
2005-04-06 11:58:23.1175,-3.1,-0.3
2005-04-06 11:58:23.1181,-3.3,-0.2
2005-04-06 11:58:23.1186,-3.4,-0.1
2005-04-06 11:58:23.1192,-3.4,-0.1
2005-04-06 11:58:23.1198,-3.2,0.0
2005-04-06 11:58:23.1204,-3.2,0.0
2005-04-06 11:58:23.1210,-3.2,0.0
2005-04-06 11:58:23.1216,-3.3,0.0
2005-04-06 11:58:23.1222,-3.3,-0.1
2005-04-06 11:58:23.1228,-3.4,-0.1
2005-04-06 11:58:23.1234,-3.5,-0.3
2005-04-06 11:58:23.1240,-3.6,-0.4
2005-04-06 11:58:23.1245,-3.7,-0.4
2005-04-06 11:58:23.1251,-3.8,-0.7
2005-04-06 11:58:23.1257,-3.9,-1.0
2005-04-06 11:58:23.1263,-4.1,-1.0
2005-04-06 11:58:23.1269,-4.1,-1.1
2005-04-06 11:58:23.1275,-4.0,-1.1
2005-04-06 11:58:23.1281,-4.0,-1.0
2005-04-06 11:58:23.1287,-3.9,-0.9
2005-04-06 11:58:23.1293,-3.9,-0.8
2005-04-06 11:58:23.1299,-3.9,-0.8
2005-04-06 11:58:23.1305,-3.7,-0.7
2005-04-06 11:58:23.1310,-3.7,-0.4
2005-04-06 11:58:23.1316,-3.6,-0.2
2005-04-06 11:58:23.1322,-3.4,-0.1
2005-04-06 11:58:23.1328,-3.3,0.1
2005-04-06 11:58:23.1334,-3.2,0.0
2005-04-06 11:58:23.1340,-3.2,0.0
2005-04-06 11:58:23.1346,-3.2,0.0
2005-04-06 11:58:23.1352,-3.1,0.1
2005-04-06 11:58:23.1358,-3.1,0.3
2005-04-06 11:58:23.1364,-3.1,0.6
2005-04-06 11:58:23.1369,-3.0,0.7
2005-04-06 11:58:23.1375,-3.0,0.8
2005-04-06 11:58:23.1381,-2.9,1.0
2005-04-06 11:58:23.1387,-2.9,1.0
2005-04-06 11:58:23.1393,-2.8,1.0
2005-04-06 11:58:23.1399,-2.7,1.0
2005-04-06 11:58:23.1405,-2.7,0.9
2005-04-06 11:58:23.1411,-2.8,0.8
2005-04-06 11:58:23.1417,-2.9,0.7
2005-04-06 11:58:23.1423,-3.2,0.2
2005-04-06 11:58:23.1428,-3.4,0.0
