TIME,RE,LE
2015-09-16 09:28:52.0000,0.0,0.0
2015-09-16 09:28:52.0006,-0.2,0.0
2015-09-16 09:28:52.0012,-0.5,0.5
2015-09-16 09:28:52.0018,-0.4,0.7
2015-09-16 09:28:52.0024,-0.5,0.9
2015-09-16 09:28:52.0030,-0.4,1.1
2015-09-16 09:28:52.0035,-0.5,1.2
2015-09-16 09:28:52.0041,-0.5,1.3
2015-09-16 09:28:52.0047,-0.5,1.2
2015-09-16 09:28:52.0053,-0.5,1.4
2015-09-16 09:28:52.0059,-0.5,1.3
2015-09-16 09:28:52.0065,-0.5,1.3
2015-09-16 09:28:52.0071,-0.4,1.1
2015-09-16 09:28:52.0077,-0.4,0.8
2015-09-16 09:28:52.0083,-0.5,0.6
2015-09-16 09:28:52.0089,-0.7,0.4
2015-09-16 09:28:52.0094,-0.9,0.2
2015-09-16 09:28:52.0100,-0.9,0.2
2015-09-16 09:28:52.0106,-0.7,0.3
2015-09-16 09:28:52.0112,-0.4,0.3
2015-09-16 09:28:52.0118,-0.2,0.4
2015-09-16 09:28:52.0124,0.0,0.4
2015-09-16 09:28:52.0130,0.0,0.4
2015-09-16 09:28:52.0136,0.3,0.4
2015-09-16 09:28:52.0142,0.4,0.3
2015-09-16 09:28:52.0148,0.6,0.1
2015-09-16 09:28:52.0153,0.6,0.1
2015-09-16 09:28:52.0159,0.6,0.1
2015-09-16 09:28:52.0165,0.5,0.0
2015-09-16 09:28:52.0171,0.3,0.1
2015-09-16 09:28:52.0177,0.0,0.2
2015-09-16 09:28:52.0183,-0.1,0.4
2015-09-16 09:28:52.0189,-0.1,0.3
2015-09-16 09:28:52.0195,-0.1,0.3
2015-09-16 09:28:52.0201,-0.1,0.3
2015-09-16 09:28:52.0207,0.0,0.1
2015-09-16 09:28:52.0212,-0.1,0.0
2015-09-16 09:28:52.0218,0.0,0.0
2015-09-16 09:28:52.0224,0.0,0.0
2015-09-16 09:28:52.0230,0.0,0.0
2015-09-16 09:28:52.0236,0.0,0.0
2015-09-16 09:28:52.0242,0.0,0.0
2015-09-16 09:28:52.0248,0.0,0.1
2015-09-16 09:28:52.0254,-0.1,0.2
2015-09-16 09:28:52.0260,-0.2,0.2
2015-09-16 09:28:52.0266,-0.4,0.3
2015-09-16 09:28:52.0272,-0.4,0.1
2015-09-16 09:28:52.0277,-0.4,0.0
2015-09-16 09:28:52.0283,-0.3,-0.2
2015-09-16 09:28:52.0289,-0.3,-0.4
2015-09-16 09:28:52.0295,-0.2,-0.4
2015-09-16 09:28:52.0301,0.0,-0.4
2015-09-16 09:28:52.0307,0.0,-0.3
2015-09-16 09:28:52.0313,0.0,0.0
2015-09-16 09:28:52.0319,0.0,0.0
2015-09-16 09:28:52.0325,0.1,0.0
2015-09-16 09:28:52.0331,0.1,0.0
2015-09-16 09:28:52.0336,0.2,-0.1
2015-09-16 09:28:52.0342,0.1,-0.3
2015-09-16 09:28:52.0348,0.2,-0.7
2015-09-16 09:28:52.0354,0.2,-1.0
2015-09-16 09:28:52.0360,0.3,-1.2
2015-09-16 09:28:52.0366,0.3,-1.3
2015-09-16 09:28:52.0372,0.3,-1.3
2015-09-16 09:28:52.0378,0.2,-1.2
2015-09-16 09:28:52.0384,0.3,-1.1
2015-09-16 09:28:52.0390,0.3,-1.1
2015-09-16 09:28:52.0395,0.3,-1.1
2015-09-16 09:28:52.0401,0.3,-1.0
2015-09-16 09:28:52.0407,0.2,-0.9
2015-09-16 09:28:52.0413,0.2,-0.9
2015-09-16 09:28:52.0419,0.1,-0.8
2015-09-16 09:28:52.0425,-0.1,-0.7
2015-09-16 09:28:52.0431,-0.2,-0.9
2015-09-16 09:28:52.0437,-0.2,-1.0
2015-09-16 09:28:52.0443,-0.2,-1.1
2015-09-16 09:28:52.0449,-0.2,-1.2
2015-09-16 09:28:52.0455,-0.3,-1.3
2015-09-16 09:28:52.0460,-0.2,-1.2
2015-09-16 09:28:52.0466,-0.1,-1.1
2015-09-16 09:28:52.0472,0.0,-0.9
2015-09-16 09:28:52.0478,-0.1,-0.7
2015-09-16 09:28:52.0484,0.0,-0.4
2015-09-16 09:28:52.0490,-0.1,-0.4
2015-09-16 09:28:52.0496,0.0,-0.5
2015-09-16 09:28:52.0502,0.0,-0.5
2015-09-16 09:28:52.0508,0.0,-0.8
2015-09-16 09:28:52.0514,0.0,-1.0
2015-09-16 09:28:52.0519,0.0,-1.5
2015-09-16 09:28:52.0525,0.0,-1.9
2015-09-16 09:28:52.0531,0.1,-2.2
2015-09-16 09:28:52.0537,0.2,-2.5
2015-09-16 09:28:52.0543,0.3,-2.8
2015-09-16 09:28:52.0549,0.3,-3.0
2015-09-16 09:28:52.0555,0.4,-3.0
2015-09-16 09:28:52.0561,0.4,-3.0
2015-09-16 09:28:52.0567,0.3,-2.9
2015-09-16 09:28:52.0573,0.2,-2.6
2015-09-16 09:28:52.0578,0.2,-2.5
2015-09-16 09:28:52.0584,0.1,-2.4
2015-09-16 09:28:52.0590,0.0,-2.2
2015-09-16 09:28:52.0596,-0.1,-2.3
2015-09-16 09:28:52.0602,-0.2,-2.3
2015-09-16 09:28:52.0608,-0.3,-2.2
2015-09-16 09:28:52.0614,-0.1,-2.1
2015-09-16 09:28:52.0620,-0.1,-2.0
2015-09-16 09:28:52.0626,0.0,-1.8
2015-09-16 09:28:52.0632,0.1,-1.8
2015-09-16 09:28:52.0637,0.1,-2.0
2015-09-16 09:28:52.0643,0.1,-2.1
2015-09-16 09:28:52.0649,0.1,-2.0
2015-09-16 09:28:52.0655,0.2,-1.9
2015-09-16 09:28:52.0661,0.1,-1.8
2015-09-16 09:28:52.0667,0.1,-1.7
2015-09-16 09:28:52.0673,0.0,-1.7
2015-09-16 09:28:52.0679,-0.2,-1.8
2015-09-16 09:28:52.0685,-0.3,-2.0
2015-09-16 09:28:52.0691,-0.4,-2.2
2015-09-16 09:28:52.0697,-0.3,-2.4
2015-09-16 09:28:52.0702,-0.2,-2.8
2015-09-16 09:28:52.0708,0.0,-2.9
2015-09-16 09:28:52.0714,0.1,-3.0
2015-09-16 09:28:52.0720,0.1,-3.0
2015-09-16 09:28:52.0726,0.2,-2.9
2015-09-16 09:28:52.0732,0.3,-2.8
2015-09-16 09:28:52.0738,0.4,-2.8
2015-09-16 09:28:52.0744,0.6,-2.9
2015-09-16 09:28:52.0750,0.6,-3.0
2015-09-16 09:28:52.0756,0.5,-3.2
2015-09-16 09:28:52.0761,0.3,-3.3
2015-09-16 09:28:52.0767,0.2,-3.3
2015-09-16 09:28:52.0773,0.1,-3.3
2015-09-16 09:28:52.0779,0.1,-3.1
2015-09-16 09:28:52.0785,0.1,-2.9
2015-09-16 09:28:52.0791,0.2,-2.6
2015-09-16 09:28:52.0797,0.1,-2.2
